,Value,Num,Stock
2,Volume,- -,balkrishnaindustries
3,Value(lacs),- -,balkrishnaindustries
0,High,- -,balkrishnaindustries
1,Low,- -,balkrishnaindustries
2,ATP,- -,balkrishnaindustries
3,Spot,- -,balkrishnaindustries
0,Open,426.8,balrampurchinimills
1,Previous Close,424.85,balrampurchinimills
2,Volume,1676254.0,balrampurchinimills
3,Value (Lacs),7054.51,balrampurchinimills
4,i  VWAP,422.71,balrampurchinimills
5,Beta,,balrampurchinimills
0,High,429.1,balrampurchinimills
1,Low,416.5,balrampurchinimills
2,UC Limit,467.3,balrampurchinimills
3,LC Limit,382.4,balrampurchinimills
4,52 Week High,462.0,balrampurchinimills
5,52 Week Low,307.3,balrampurchinimills
0,TTM EPS See historical trend,17.11  (-12.74% YoY),balrampurchinimills
1,TTM PE See historical trend,24.60  (Average PE),balrampurchinimills
2,P/B See historical trend,2.94 (High P/B),balrampurchinimills
3,Face Value,1.00,balrampurchinimills
0,Mkt Cap (Rs. Cr.),8491,balrampurchinimills
1,Dividend Yield,0.59,balrampurchinimills
2,20D Avg Volume,3882391,balrampurchinimills
3,20D Avg Delivery(%),--,balrampurchinimills
4,Sector PE,11.67,balrampurchinimills
5,Book Value Per Share,143.52,balrampurchinimills
0,Open,- -,balrampurchinimills
1,Previous Close,- -,balrampurchinimills
2,Volume,- -,balrampurchinimills
3,Value(lacs),- -,balrampurchinimills
0,High,- -,balrampurchinimills
1,Low,- -,balrampurchinimills
2,ATP,- -,balrampurchinimills
3,Spot,- -,balrampurchinimills
0,Open,251.0,bandhanbank
1,Previous Close,251.95,bandhanbank
2,Volume,6575616.0,bandhanbank
3,Value (Lacs),16356.84,bandhanbank
4,i  VWAP,250.19,bandhanbank
5,Beta,,bandhanbank
0,High,253.8,bandhanbank
1,Low,248.0,bandhanbank
2,UC Limit,277.1,bandhanbank
3,LC Limit,226.75,bandhanbank
4,52 Week High,275.25,bandhanbank
5,52 Week Low,182.15,bandhanbank
0,TTM EPS See historical trend,0.00  (+217.54% YoY),bandhanbank
1,TTM PE See historical trend,--  (Average PE),bandhanbank
2,P/B See historical trend,0.00 (Low P/B),bandhanbank
3,Face Value,10.00,bandhanbank
0,Mkt Cap (Rs. Cr.),40071,bandhanbank
1,Dividend Yield,0.00,bandhanbank
2,20D Avg Volume,11207358,bandhanbank
3,20D Avg Delivery(%),--,bandhanbank
4,Sector PE,23.71,bandhanbank
5,Book Value Per Share,--,bandhanbank
0,Open,- -,bandhanbank
1,Previous Close,- -,bandhanbank
2,Volume,- -,bandhanbank
3,Value(lacs),- -,bandhanbank
0,High,- -,bandhanbank
1,Low,- -,bandhanbank
2,ATP,- -,bandhanbank
3,Spot,- -,bandhanbank
0,Open,210.0,bankbaroda
1,Previous Close,214.3,bankbaroda
2,Volume,43037191.0,bankbaroda
3,Value (Lacs),89173.06,bankbaroda
4,i  VWAP,208.18,bankbaroda
5,Beta,,bankbaroda
0,High,210.95,bankbaroda
1,Low,206.3,bankbaroda
2,UC Limit,235.7,bankbaroda
3,LC Limit,192.9,bankbaroda
4,52 Week High,219.65,bankbaroda
5,52 Week Low,129.1,bankbaroda
0,TTM EPS See historical trend,33.93  (+102.40% YoY),bankbaroda
1,TTM PE See historical trend,6.11  (Low PE),bankbaroda
2,P/B See historical trend,1.02 (High P/B),bankbaroda
3,Face Value,2.00,bankbaroda
0,Mkt Cap (Rs. Cr.),107151,bankbaroda
1,Dividend Yield,2.65,bankbaroda
2,20D Avg Volume,21251934,bankbaroda
3,20D Avg Delivery(%),--,bankbaroda
4,Sector PE,11.79,bankbaroda
5,Book Value Per Share,203.14,bankbaroda
0,Open,- -,bankbaroda
1,Previous Close,- -,bankbaroda
2,Volume,- -,bankbaroda
3,Value(lacs),- -,bankbaroda
0,High,- -,bankbaroda
1,Low,- -,bankbaroda
2,ATP,- -,bankbaroda
3,Spot,- -,bankbaroda
0,Open,1652.0,bataindia
1,Previous Close,1644.75,bataindia
2,Volume,260074.0,bataindia
3,Value (Lacs),4250.91,bataindia
4,i  VWAP,1649.2,bataindia
5,Beta,,bataindia
0,High,1666.95,bataindia
1,Low,1631.35,bataindia
2,UC Limit,1809.2,bataindia
3,LC Limit,1480.3,bataindia
4,52 Week High,1875.0,bataindia
5,52 Week Low,1381.05,bataindia
0,TTM EPS See historical trend,24.16  (+6.40% YoY),bataindia
1,TTM PE See historical trend,67.65  (Average PE),bataindia
2,P/B See historical trend,14.61 (High P/B),bataindia
3,Face Value,5.00,bataindia
0,Mkt Cap (Rs. Cr.),21008,bataindia
1,Dividend Yield,0.83,bataindia
2,20D Avg Volume,196753,bataindia
3,20D Avg Delivery(%),--,bataindia
4,Sector PE,74.41,bataindia
5,Book Value Per Share,111.90,bataindia
0,Open,- -,bataindia
1,Previous Close,- -,bataindia
2,Volume,- -,bataindia
3,Value(lacs),- -,bataindia
0,High,- -,bataindia
1,Low,- -,bataindia
2,ATP,- -,bataindia
3,Spot,- -,bataindia
0,Open,566.45,bergerpaintsindia
1,Previous Close,561.8,bergerpaintsindia
2,Volume,558543.0,bergerpaintsindia
3,Value (Lacs),3132.59,bergerpaintsindia
4,i  VWAP,562.23,bergerpaintsindia
5,Beta,,bergerpaintsindia
0,High,567.4,bergerpaintsindia
1,Low,559.5,bergerpaintsindia
2,UC Limit,617.95,bergerpaintsindia
3,LC Limit,505.65,bergerpaintsindia
4,52 Week High,679.75,bergerpaintsindia
5,52 Week Low,439.29,bergerpaintsindia
0,TTM EPS See historical trend,8.24  (-15.37% YoY),bergerpaintsindia
1,TTM PE See historical trend,68.06  (Low PE),bergerpaintsindia
2,P/B See historical trend,14.55 (Low P/B),bergerpaintsindia
3,Face Value,1.00,bergerpaintsindia
0,Mkt Cap (Rs. Cr.),65379,bergerpaintsindia
1,Dividend Yield,0.57,bergerpaintsindia
2,20D Avg Volume,1756232,bergerpaintsindia
3,20D Avg Delivery(%),--,bergerpaintsindia
4,Sector PE,69.82,bergerpaintsindia
5,Book Value Per Share,38.55,bergerpaintsindia
0,Open,- -,bergerpaintsindia
1,Previous Close,- -,bergerpaintsindia
2,Volume,- -,bergerpaintsindia
3,Value(lacs),- -,bergerpaintsindia
0,High,- -,bergerpaintsindia
1,Low,- -,bergerpaintsindia
2,ATP,- -,bergerpaintsindia
3,Spot,- -,bergerpaintsindia
0,Open,139.95,bharatelectronics
1,Previous Close,139.95,bharatelectronics
2,Volume,10778916.0,bharatelectronics
3,Value (Lacs),14847.96,bharatelectronics
4,i  VWAP,138.44,bharatelectronics
5,Beta,,bharatelectronics
0,High,140.5,bharatelectronics
1,Low,137.5,bharatelectronics
2,UC Limit,153.9,bharatelectronics
3,LC Limit,125.95,bharatelectronics
4,52 Week High,147.15,bharatelectronics
5,52 Week Low,87.0,bharatelectronics
0,TTM EPS See historical trend,4.32  (-61.59% YoY),bharatelectronics
1,TTM PE See historical trend,31.89  (High PE),bharatelectronics
2,P/B See historical trend,8.20 (High P/B),bharatelectronics
3,Face Value,1.00,bharatelectronics
0,Mkt Cap (Rs. Cr.),100692,bharatelectronics
1,Dividend Yield,1.31,bharatelectronics
2,20D Avg Volume,17569193,bharatelectronics
3,20D Avg Delivery(%),--,bharatelectronics
4,Sector PE,46.87,bharatelectronics
5,Book Value Per Share,16.81,bharatelectronics
0,Open,- -,bharatelectronics
1,Previous Close,- -,bharatelectronics
2,Volume,- -,bharatelectronics
3,Value(lacs),- -,bharatelectronics
0,High,- -,bharatelectronics
1,Low,- -,bharatelectronics
2,ATP,- -,bharatelectronics
3,Spot,- -,bharatelectronics
0,Open,1117.95,bharatforge
1,Previous Close,1109.35,bharatforge
2,Volume,660234.0,bharatforge
3,Value (Lacs),7357.32,bharatforge
4,i  VWAP,1117.18,bharatforge
5,Beta,,bharatforge
0,High,1121.9,bharatforge
1,Low,1112.45,bharatforge
2,UC Limit,1220.25,bharatforge
3,LC Limit,998.45,bharatforge
4,52 Week High,1148.05,bharatforge
5,52 Week Low,742.1,bharatforge
0,TTM EPS See historical trend,15.09  (-35.69% YoY),bharatforge
1,TTM PE See historical trend,73.85  (High PE),bharatforge
2,P/B See historical trend,7.74 (High P/B),bharatforge
3,Face Value,2.00,bharatforge
0,Mkt Cap (Rs. Cr.),51883,bharatforge
1,Dividend Yield,0.63,bharatforge
2,20D Avg Volume,1035583,bharatforge
3,20D Avg Delivery(%),--,bharatforge
4,Sector PE,45.78,bharatforge
5,Book Value Per Share,144.02,bharatforge
0,Open,- -,bharatforge
1,Previous Close,- -,bharatforge
2,Volume,- -,bharatforge
3,Value(lacs),- -,bharatforge
0,High,- -,bharatforge
1,Low,- -,bharatforge
2,ATP,- -,bharatforge
3,Spot,- -,bharatforge
0,Open,131.8,bharatheavyelectricals
1,Previous Close,131.2,bharatheavyelectricals
2,Volume,18607776.0,bharatheavyelectricals
3,Value (Lacs),24348.27,bharatheavyelectricals
4,i  VWAP,131.14,bharatheavyelectricals
5,Beta,,bharatheavyelectricals
0,High,132.6,bharatheavyelectricals
1,Low,129.3,bharatheavyelectricals
2,UC Limit,144.3,bharatheavyelectricals
3,LC Limit,118.1,bharatheavyelectricals
4,52 Week High,148.9,bharatheavyelectricals
5,52 Week Low,60.05,bharatheavyelectricals
0,TTM EPS See historical trend,0.92  (-54.59% YoY),bharatheavyelectricals
1,TTM PE See historical trend,142.23  (High PE),bharatheavyelectricals
2,P/B See historical trend,1.70 (High P/B),bharatheavyelectricals
3,Face Value,2.00,bharatheavyelectricals
0,Mkt Cap (Rs. Cr.),45563,bharatheavyelectricals
1,Dividend Yield,0.31,bharatheavyelectricals
2,20D Avg Volume,34425254,bharatheavyelectricals
3,20D Avg Delivery(%),--,bharatheavyelectricals
4,Sector PE,30.24,bharatheavyelectricals
5,Book Value Per Share,77.05,bharatheavyelectricals
0,Open,- -,bharatheavyelectricals
1,Previous Close,- -,bharatheavyelectricals
2,Volume,- -,bharatheavyelectricals
3,Value(lacs),- -,bharatheavyelectricals
0,High,- -,bharatheavyelectricals
1,Low,- -,bharatheavyelectricals
2,ATP,- -,bharatheavyelectricals
3,Spot,- -,bharatheavyelectricals
0,Open,342.2,bharatpetroleumcorporation
1,Previous Close,340.4,bharatpetroleumcorporation
2,Volume,2399756.0,bharatpetroleumcorporation
3,Value (Lacs),8220.36,bharatpetroleumcorporation
4,i  VWAP,343.65,bharatpetroleumcorporation
5,Beta,,bharatpetroleumcorporation
0,High,345.3,bharatpetroleumcorporation
1,Low,341.5,bharatpetroleumcorporation
2,UC Limit,374.4,bharatpetroleumcorporation
3,LC Limit,306.4,bharatpetroleumcorporation
4,52 Week High,397.9,bharatpetroleumcorporation
5,52 Week Low,288.05,bharatpetroleumcorporation
0,TTM EPS See historical trend,87.23  (+598.12% YoY),bharatpetroleumcorporation
1,TTM PE See historical trend,3.93  (Low PE),bharatpetroleumcorporation
2,P/B See historical trend,1.39 (Low P/B),bharatpetroleumcorporation
3,Face Value,10.00,bharatpetroleumcorporation
0,Mkt Cap (Rs. Cr.),74308,bharatpetroleumcorporation
1,Dividend Yield,1.17,bharatpetroleumcorporation
2,20D Avg Volume,4244880,bharatpetroleumcorporation
3,20D Avg Delivery(%),--,bharatpetroleumcorporation
4,Sector PE,28.55,bharatpetroleumcorporation
5,Book Value Per Share,246.92,bharatpetroleumcorporation
0,Open,- -,bharatpetroleumcorporation
1,Previous Close,- -,bharatpetroleumcorporation
2,Volume,- -,bharatpetroleumcorporation
3,Value(lacs),- -,bharatpetroleumcorporation
0,High,- -,bharatpetroleumcorporation
1,Low,- -,bharatpetroleumcorporation
2,ATP,- -,bharatpetroleumcorporation
3,Spot,- -,bharatpetroleumcorporation
0,Open,948.5,bhartiairtel
1,Previous Close,948.35,bhartiairtel
2,Volume,5645289.0,bhartiairtel
3,Value (Lacs),53946.38,bhartiairtel
4,i  VWAP,953.81,bhartiairtel
5,Beta,,bhartiairtel
0,High,956.8,bhartiairtel
1,Low,948.0,bhartiairtel
2,UC Limit,1043.15,bhartiairtel
3,LC Limit,853.55,bhartiairtel
4,52 Week High,956.8,bhartiairtel
5,52 Week Low,735.8,bhartiairtel
0,TTM EPS See historical trend,14.61  (+46.41% YoY),bhartiairtel
1,TTM PE See historical trend,65.41  (Average PE),bhartiairtel
2,P/B See historical trend,7.04 (High P/B),bhartiairtel
3,Face Value,5.00,bhartiairtel
0,Mkt Cap (Rs. Cr.),546166,bhartiairtel
1,Dividend Yield,0.42,bhartiairtel
2,20D Avg Volume,5436052,bhartiairtel
3,20D Avg Delivery(%),--,bhartiairtel
4,Sector PE,84.24,bhartiairtel
5,Book Value Per Share,135.74,bhartiairtel
0,Open,- -,bhartiairtel
1,Previous Close,- -,bhartiairtel
2,Volume,- -,bhartiairtel
3,Value(lacs),- -,bhartiairtel
0,High,- -,bhartiairtel
1,Low,- -,bhartiairtel
2,ATP,- -,bhartiairtel
3,Spot,- -,bhartiairtel
0,Open,258.8,biocon
1,Previous Close,257.9,biocon
2,Volume,1496819.0,biocon
3,Value (Lacs),3852.81,biocon
4,i  VWAP,258.11,biocon
5,Beta,,biocon
0,High,259.8,biocon
1,Low,257.1,biocon
2,UC Limit,283.65,biocon
3,LC Limit,232.15,biocon
4,52 Week High,295.0,biocon
5,52 Week Low,191.55,biocon
0,TTM EPS See historical trend,3.50  (-40.68% YoY),biocon
1,TTM PE See historical trend,73.54  (Average PE),biocon
2,P/B See historical trend,1.73 (Low P/B),biocon
3,Face Value,5.00,biocon
0,Mkt Cap (Rs. Cr.),30903,biocon
1,Dividend Yield,0.58,biocon
2,20D Avg Volume,2912173,biocon
3,20D Avg Delivery(%),--,biocon
4,Sector PE,43.70,biocon
5,Book Value Per Share,148.81,biocon
0,Open,- -,biocon
1,Previous Close,- -,biocon
2,Volume,- -,biocon
3,Value(lacs),- -,biocon
0,High,- -,biocon
1,Low,- -,biocon
2,ATP,- -,biocon
3,Spot,- -,biocon
0,Open,543.0,birlasoft
1,Previous Close,539.1,birlasoft
2,Volume,3418506.0,birlasoft
3,Value (Lacs),18465.06,birlasoft
4,i  VWAP,542.19,birlasoft
5,Beta,,birlasoft
0,High,548.5,birlasoft
1,Low,536.25,birlasoft
2,UC Limit,593.0,birlasoft
3,LC Limit,485.2,birlasoft
4,52 Week High,548.5,birlasoft
5,52 Week Low,250.25,birlasoft
0,TTM EPS See historical trend,12.64  (-24.81% YoY),birlasoft
1,TTM PE See historical trend,42.73  (High PE),birlasoft
2,P/B See historical trend,6.08 (High P/B),birlasoft
3,Face Value,2.00,birlasoft
0,Mkt Cap (Rs. Cr.),14884,birlasoft
1,Dividend Yield,0.65,birlasoft
2,20D Avg Volume,2638843,birlasoft
3,20D Avg Delivery(%),--,birlasoft
4,Sector PE,32.03,birlasoft
5,Book Value Per Share,88.85,birlasoft
0,Open,- -,birlasoft
1,Previous Close,- -,birlasoft
2,Volume,- -,birlasoft
3,Value(lacs),- -,birlasoft
0,High,- -,birlasoft
1,Low,- -,birlasoft
2,ATP,- -,birlasoft
3,Spot,- -,birlasoft
0,Open,19717.75,bosch
1,Previous Close,19717.75,bosch
2,Volume,26535.0,bosch
3,Value (Lacs),5226.89,bosch
4,i  VWAP,19779.41,bosch
5,Beta,,bosch
0,High,19950.0,bosch
1,Low,19613.35,bosch
2,UC Limit,21689.5,bosch
3,LC Limit,17746.0,bosch
4,52 Week High,19990.0,bosch
5,52 Week Low,15393.6,bosch
0,TTM EPS See historical trend,508.82  (+16.17% YoY),bosch
1,TTM PE See historical trend,38.71  (Average PE),bosch
2,P/B See historical trend,5.28 (High P/B),bosch
3,Face Value,10.00,bosch
0,Mkt Cap (Rs. Cr.),58097,bosch
1,Dividend Yield,2.44,bosch
2,20D Avg Volume,23038,bosch
3,20D Avg Delivery(%),--,bosch
4,Sector PE,35.46,bosch
5,Book Value Per Share,3731.34,bosch
0,Open,- -,bosch
1,Previous Close,- -,bosch
2,Volume,- -,bosch
3,Value(lacs),- -,bosch
0,High,- -,bosch
1,Low,- -,bosch
2,ATP,- -,bosch
3,Spot,- -,bosch
0,Open,4522.0,britanniaindustries
1,Previous Close,4529.95,britanniaindustries
2,Volume,368192.0,britanniaindustries
3,Value (Lacs),16770.96,britanniaindustries
4,i  VWAP,4545.35,britanniaindustries
5,Beta,,britanniaindustries
0,High,4568.95,britanniaindustries
1,Low,4520.65,britanniaindustries
2,UC Limit,4982.9,britanniaindustries
3,LC Limit,4076.95,britanniaindustries
4,52 Week High,5270.35,britanniaindustries
5,52 Week Low,3690.0,britanniaindustries
0,TTM EPS See historical trend,101.38  (+65.83% YoY),britanniaindustries
1,TTM PE See historical trend,44.93  (Low PE),britanniaindustries
2,P/B See historical trend,31.05 (Average P/B),britanniaindustries
3,Face Value,1.00,britanniaindustries
0,Mkt Cap (Rs. Cr.),109714,britanniaindustries
1,Dividend Yield,1.58,britanniaindustries
2,20D Avg Volume,343469,britanniaindustries
3,20D Avg Delivery(%),--,britanniaindustries
4,Sector PE,66.82,britanniaindustries
5,Book Value Per Share,146.73,britanniaindustries
0,Open,- -,britanniaindustries
1,Previous Close,- -,britanniaindustries
2,Volume,- -,britanniaindustries
3,Value(lacs),- -,britanniaindustries
0,High,- -,britanniaindustries
1,Low,- -,britanniaindustries
2,ATP,- -,britanniaindustries
3,Spot,- -,britanniaindustries
0,Open,760.0,canfinhomes
1,Previous Close,758.9,canfinhomes
2,Volume,509165.0,canfinhomes
3,Value (Lacs),3844.45,canfinhomes
4,i  VWAP,757.2,canfinhomes
5,Beta,,canfinhomes
0,High,767.8,canfinhomes
1,Low,751.1,canfinhomes
2,UC Limit,834.75,canfinhomes
3,LC Limit,683.05,canfinhomes
4,52 Week High,909.8,canfinhomes
5,52 Week Low,476.2,canfinhomes
0,TTM EPS See historical trend,0.00  (+22.51% YoY),canfinhomes
1,TTM PE See historical trend,--  (Average PE),canfinhomes
2,P/B See historical trend,0.00 (Average P/B),canfinhomes
3,Face Value,2.00,canfinhomes
0,Mkt Cap (Rs. Cr.),10054,canfinhomes
1,Dividend Yield,0.46,canfinhomes
2,20D Avg Volume,596287,canfinhomes
3,20D Avg Delivery(%),--,canfinhomes
4,Sector PE,8.60,canfinhomes
5,Book Value Per Share,--,canfinhomes
0,Open,- -,canfinhomes
1,Previous Close,- -,canfinhomes
2,Volume,- -,canfinhomes
3,Value(lacs),- -,canfinhomes
0,High,- -,canfinhomes
1,Low,- -,canfinhomes
2,ATP,- -,canfinhomes
3,Spot,- -,canfinhomes
0,Open,372.05,canarabank
1,Previous Close,372.5,canarabank
2,Volume,7271140.0,canarabank
3,Value (Lacs),26892.31,canarabank
4,i  VWAP,371.32,canarabank
5,Beta,,canarabank
0,High,375.0,canarabank
1,Low,368.5,canarabank
2,UC Limit,409.75,canarabank
3,LC Limit,335.25,canarabank
4,52 Week High,386.5,canarabank
5,52 Week Low,221.0,canarabank
0,TTM EPS See historical trend,70.63  (+87.60% YoY),canarabank
1,TTM PE See historical trend,5.24  (Low PE),canarabank
2,P/B See historical trend,0.96 (High P/B),canarabank
3,Face Value,10.00,canarabank
0,Mkt Cap (Rs. Cr.),67096,canarabank
1,Dividend Yield,3.25,canarabank
2,20D Avg Volume,12569378,canarabank
3,20D Avg Delivery(%),--,canarabank
4,Sector PE,11.79,canarabank
5,Book Value Per Share,388.97,canarabank
0,Open,- -,canarabank
1,Previous Close,- -,canarabank
2,Volume,- -,canarabank
3,Value(lacs),- -,canarabank
0,High,- -,canarabank
1,Low,- -,canarabank
2,ATP,- -,canarabank
3,Spot,- -,canarabank
0,Open,286.0,chambalfertiliserschemicals
1,Previous Close,284.2,chambalfertiliserschemicals
2,Volume,3096897.0,chambalfertiliserschemicals
3,Value (Lacs),8810.67,chambalfertiliserschemicals
4,i  VWAP,286.36,chambalfertiliserschemicals
5,Beta,,chambalfertiliserschemicals
0,High,288.45,chambalfertiliserschemicals
1,Low,283.95,chambalfertiliserschemicals
2,UC Limit,312.6,chambalfertiliserschemicals
3,LC Limit,255.8,chambalfertiliserschemicals
4,52 Week High,332.45,chambalfertiliserschemicals
5,52 Week Low,248.4,chambalfertiliserschemicals
0,TTM EPS See historical trend,24.77  (-32.46% YoY),chambalfertiliserschemicals
1,TTM PE See historical trend,11.49  (High PE),chambalfertiliserschemicals
2,P/B See historical trend,1.68 (Low P/B),chambalfertiliserschemicals
3,Face Value,10.00,chambalfertiliserschemicals
0,Mkt Cap (Rs. Cr.),11841,chambalfertiliserschemicals
1,Dividend Yield,2.64,chambalfertiliserschemicals
2,20D Avg Volume,2323989,chambalfertiliserschemicals
3,20D Avg Delivery(%),--,chambalfertiliserschemicals
4,Sector PE,13.55,chambalfertiliserschemicals
5,Book Value Per Share,169.76,chambalfertiliserschemicals
0,Open,- -,chambalfertiliserschemicals
1,Previous Close,- -,chambalfertiliserschemicals
2,Volume,- -,chambalfertiliserschemicals
3,Value(lacs),- -,chambalfertiliserschemicals
0,High,- -,chambalfertiliserschemicals
1,Low,- -,chambalfertiliserschemicals
2,ATP,- -,chambalfertiliserschemicals
3,Spot,- -,chambalfertiliserschemicals
0,Open,1259.0,cholamandalaminvestmentfinancecompany
1,Previous Close,1259.15,cholamandalaminvestmentfinancecompany
2,Volume,2083878.0,cholamandalaminvestmentfinancecompany
3,Value (Lacs),26250.61,cholamandalaminvestmentfinancecompany
4,i  VWAP,1265.47,cholamandalaminvestmentfinancecompany
5,Beta,,cholamandalaminvestmentfinancecompany
0,High,1272.9,cholamandalaminvestmentfinancecompany
1,Low,1251.7,cholamandalaminvestmentfinancecompany
2,UC Limit,1385.05,cholamandalaminvestmentfinancecompany
3,LC Limit,1133.25,cholamandalaminvestmentfinancecompany
4,52 Week High,1272.9,cholamandalaminvestmentfinancecompany
5,52 Week Low,658.0,cholamandalaminvestmentfinancecompany
0,TTM EPS See historical trend,33.51  (+15.38% YoY),cholamandalaminvestmentfinancecompany
1,TTM PE See historical trend,37.59  (High PE),cholamandalaminvestmentfinancecompany
2,P/B See historical trend,7.37 (High P/B),cholamandalaminvestmentfinancecompany
3,Face Value,2.00,cholamandalaminvestmentfinancecompany
0,Mkt Cap (Rs. Cr.),105746,cholamandalaminvestmentfinancecompany
1,Dividend Yield,0.16,cholamandalaminvestmentfinancecompany
2,20D Avg Volume,2631414,cholamandalaminvestmentfinancecompany
3,20D Avg Delivery(%),--,cholamandalaminvestmentfinancecompany
4,Sector PE,29.57,cholamandalaminvestmentfinancecompany
5,Book Value Per Share,170.94,cholamandalaminvestmentfinancecompany
0,Open,- -,cholamandalaminvestmentfinancecompany
1,Previous Close,- -,cholamandalaminvestmentfinancecompany
2,Volume,- -,cholamandalaminvestmentfinancecompany
3,Value(lacs),- -,cholamandalaminvestmentfinancecompany
0,High,- -,cholamandalaminvestmentfinancecompany
1,Low,- -,cholamandalaminvestmentfinancecompany
2,ATP,- -,cholamandalaminvestmentfinancecompany
3,Spot,- -,cholamandalaminvestmentfinancecompany
0,Open,1151.0,cipla
1,Previous Close,1155.05,cipla
2,Volume,1465239.0,cipla
3,Value (Lacs),17171.87,cipla
4,i  VWAP,1168.81,cipla
5,Beta,,cipla
0,High,1175.0,cipla
