,Value,Num,Stock
3,20D Avg Delivery(%),--,balrampurchinimills
4,Sector PE,11.87,balrampurchinimills
5,Book Value Per Share,135.74,balrampurchinimills
0,Open,- -,balrampurchinimills
1,Previous Close,- -,balrampurchinimills
2,Volume,- -,balrampurchinimills
3,Value(lacs),- -,balrampurchinimills
0,High,- -,balrampurchinimills
1,Low,- -,balrampurchinimills
2,ATP,- -,balrampurchinimills
3,Spot,- -,balrampurchinimills
0,Open,245.7,bandhanbank
1,Previous Close,246.6,bandhanbank
2,Volume,14347302.0,bandhanbank
3,Value (Lacs),35143.72,bandhanbank
4,i  VWAP,246.53,bandhanbank
5,Beta,,bandhanbank
0,High,249.45,bandhanbank
1,Low,243.7,bandhanbank
2,UC Limit,271.25,bandhanbank
3,LC Limit,221.95,bandhanbank
4,52 Week High,297.5,bandhanbank
5,52 Week Low,182.15,bandhanbank
0,TTM EPS See historical trend,0.00  (+217.54% YoY),bandhanbank
1,TTM PE See historical trend,--  (Average PE),bandhanbank
2,P/B See historical trend,0.00 (Low P/B),bandhanbank
3,Face Value,10.00,bandhanbank
0,Mkt Cap (Rs. Cr.),39459,bandhanbank
1,Dividend Yield,0.00,bandhanbank
2,20D Avg Volume,10426751,bandhanbank
3,20D Avg Delivery(%),--,bandhanbank
4,Sector PE,24.65,bandhanbank
5,Book Value Per Share,--,bandhanbank
0,Open,- -,bandhanbank
1,Previous Close,- -,bandhanbank
2,Volume,- -,bandhanbank
3,Value(lacs),- -,bandhanbank
0,High,- -,bandhanbank
1,Low,- -,bandhanbank
2,ATP,- -,bandhanbank
3,Spot,- -,bandhanbank
0,Open,216.95,bankbaroda
1,Previous Close,217.35,bankbaroda
2,Volume,29729690.0,bankbaroda
3,Value (Lacs),63458.02,bankbaroda
4,i  VWAP,215.27,bankbaroda
5,Beta,,bankbaroda
0,High,218.15,bankbaroda
1,Low,213.0,bankbaroda
2,UC Limit,239.05,bankbaroda
3,LC Limit,195.65,bankbaroda
4,52 Week High,219.65,bankbaroda
5,52 Week Low,124.0,bankbaroda
0,TTM EPS See historical trend,33.93  (+102.40% YoY),bankbaroda
1,TTM PE See historical trend,6.29  (Low PE),bankbaroda
2,P/B See historical trend,1.19 (High P/B),bankbaroda
3,Face Value,2.00,bankbaroda
0,Mkt Cap (Rs. Cr.),110383,bankbaroda
1,Dividend Yield,2.58,bankbaroda
2,20D Avg Volume,18847297,bankbaroda
3,20D Avg Delivery(%),--,bankbaroda
4,Sector PE,12.07,bankbaroda
5,Book Value Per Share,179.11,bankbaroda
0,Open,- -,bankbaroda
1,Previous Close,- -,bankbaroda
2,Volume,- -,bankbaroda
3,Value(lacs),- -,bankbaroda
0,High,- -,bankbaroda
1,Low,- -,bankbaroda
2,ATP,- -,bankbaroda
3,Spot,- -,bankbaroda
0,Open,1673.05,bataindia
1,Previous Close,1678.0,bataindia
2,Volume,107216.0,bataindia
3,Value (Lacs),1788.36,bataindia
4,i  VWAP,1667.75,bataindia
5,Beta,,bataindia
0,High,1675.9,bataindia
1,Low,1660.0,bataindia
2,UC Limit,1845.8,bataindia
3,LC Limit,1510.2,bataindia
4,52 Week High,1931.95,bataindia
5,52 Week Low,1381.05,bataindia
0,TTM EPS See historical trend,24.16  (+6.40% YoY),bataindia
1,TTM PE See historical trend,69.04  (Average PE),bataindia
2,P/B See historical trend,11.81 (Average P/B),bataindia
3,Face Value,5.00,bataindia
0,Mkt Cap (Rs. Cr.),21438,bataindia
1,Dividend Yield,0.81,bataindia
2,20D Avg Volume,300758,bataindia
3,20D Avg Delivery(%),--,bataindia
4,Sector PE,73.02,bataindia
5,Book Value Per Share,141.19,bataindia
0,Open,- -,bataindia
1,Previous Close,- -,bataindia
2,Volume,- -,bataindia
3,Value(lacs),- -,bataindia
0,High,- -,bataindia
1,Low,- -,bataindia
2,ATP,- -,bataindia
3,Spot,- -,bataindia
0,Open,739.85,bergerpaintsindia
1,Previous Close,741.4,bergerpaintsindia
2,Volume,2041600.0,bergerpaintsindia
3,Value (Lacs),15252.79,bergerpaintsindia
4,i  VWAP,745.49,bergerpaintsindia
5,Beta,,bergerpaintsindia
0,High,759.0,bergerpaintsindia
1,Low,732.1,bergerpaintsindia
2,UC Limit,815.5,bergerpaintsindia
3,LC Limit,667.3,bergerpaintsindia
4,52 Week High,759.0,bergerpaintsindia
5,52 Week Low,527.15,bergerpaintsindia
0,TTM EPS See historical trend,9.89  (+1.58% YoY),bergerpaintsindia
1,TTM PE See historical trend,75.54  (Average PE),bergerpaintsindia
2,P/B See historical trend,18.45 (Average P/B),bergerpaintsindia
3,Face Value,1.00,bergerpaintsindia
0,Mkt Cap (Rs. Cr.),72575,bergerpaintsindia
1,Dividend Yield,0.43,bergerpaintsindia
2,20D Avg Volume,926363,bergerpaintsindia
3,20D Avg Delivery(%),--,bergerpaintsindia
4,Sector PE,72.08,bergerpaintsindia
5,Book Value Per Share,40.50,bergerpaintsindia
0,Open,- -,bergerpaintsindia
1,Previous Close,- -,bergerpaintsindia
2,Volume,- -,bergerpaintsindia
3,Value(lacs),- -,bergerpaintsindia
0,High,- -,bergerpaintsindia
1,Low,- -,bergerpaintsindia
2,ATP,- -,bergerpaintsindia
3,Spot,- -,bergerpaintsindia
0,Open,140.0,bharatelectronics
1,Previous Close,139.9,bharatelectronics
2,Volume,19080613.0,bharatelectronics
3,Value (Lacs),26121.36,bharatelectronics
4,i  VWAP,137.79,bharatelectronics
5,Beta,,bharatelectronics
0,High,140.1,bharatelectronics
1,Low,136.25,bharatelectronics
2,UC Limit,153.85,bharatelectronics
3,LC Limit,125.95,bharatelectronics
4,52 Week High,147.15,bharatelectronics
5,52 Week Low,87.0,bharatelectronics
0,TTM EPS See historical trend,4.32  (-61.59% YoY),bharatelectronics
1,TTM PE See historical trend,31.69  (High PE),bharatelectronics
2,P/B See historical trend,2.71 (Average P/B),bharatelectronics
3,Face Value,1.00,bharatelectronics
0,Mkt Cap (Rs. Cr.),100071,bharatelectronics
1,Dividend Yield,1.31,bharatelectronics
2,20D Avg Volume,20656691,bharatelectronics
3,20D Avg Delivery(%),--,bharatelectronics
4,Sector PE,46.65,bharatelectronics
5,Book Value Per Share,50.49,bharatelectronics
0,Open,- -,bharatelectronics
1,Previous Close,- -,bharatelectronics
2,Volume,- -,bharatelectronics
3,Value(lacs),- -,bharatelectronics
0,High,- -,bharatelectronics
1,Low,- -,bharatelectronics
2,ATP,- -,bharatelectronics
3,Spot,- -,bharatelectronics
0,Open,1119.9,bharatforge
1,Previous Close,1121.55,bharatforge
2,Volume,967266.0,bharatforge
3,Value (Lacs),10913.18,bharatforge
4,i  VWAP,1126.74,bharatforge
5,Beta,,bharatforge
0,High,1135.75,bharatforge
1,Low,1108.65,bharatforge
2,UC Limit,1233.7,bharatforge
3,LC Limit,1009.4,bharatforge
4,52 Week High,1148.05,bharatforge
5,52 Week Low,677.35,bharatforge
0,TTM EPS See historical trend,15.09  (-35.69% YoY),bharatforge
1,TTM PE See historical trend,74.77  (High PE),bharatforge
2,P/B See historical trend,7.93 (High P/B),bharatforge
3,Face Value,2.00,bharatforge
0,Mkt Cap (Rs. Cr.),52530,bharatforge
1,Dividend Yield,0.62,bharatforge
2,20D Avg Volume,1406261,bharatforge
3,20D Avg Delivery(%),--,bharatforge
4,Sector PE,47.91,bharatforge
5,Book Value Per Share,142.33,bharatforge
0,Open,- -,bharatforge
1,Previous Close,- -,bharatforge
2,Volume,- -,bharatforge
3,Value(lacs),- -,bharatforge
0,High,- -,bharatforge
1,Low,- -,bharatforge
2,ATP,- -,bharatforge
3,Spot,- -,bharatforge
0,Open,126.0,bharatheavyelectricals
1,Previous Close,126.45,bharatheavyelectricals
2,Volume,20538834.0,bharatheavyelectricals
3,Value (Lacs),25386.0,bharatheavyelectricals
4,i  VWAP,125.08,bharatheavyelectricals
5,Beta,,bharatheavyelectricals
0,High,127.45,bharatheavyelectricals
1,Low,123.15,bharatheavyelectricals
2,UC Limit,139.05,bharatheavyelectricals
3,LC Limit,113.8,bharatheavyelectricals
4,52 Week High,148.9,bharatheavyelectricals
5,52 Week Low,54.75,bharatheavyelectricals
0,TTM EPS See historical trend,0.92  (-54.59% YoY),bharatheavyelectricals
1,TTM PE See historical trend,134.35  (High PE),bharatheavyelectricals
2,P/B See historical trend,1.62 (High P/B),bharatheavyelectricals
3,Face Value,2.00,bharatheavyelectricals
0,Mkt Cap (Rs. Cr.),43038,bharatheavyelectricals
1,Dividend Yield,0.32,bharatheavyelectricals
2,20D Avg Volume,60028515,bharatheavyelectricals
3,20D Avg Delivery(%),--,bharatheavyelectricals
4,Sector PE,30.39,bharatheavyelectricals
5,Book Value Per Share,76.12,bharatheavyelectricals
0,Open,- -,bharatheavyelectricals
1,Previous Close,- -,bharatheavyelectricals
2,Volume,- -,bharatheavyelectricals
3,Value(lacs),- -,bharatheavyelectricals
0,High,- -,bharatheavyelectricals
1,Low,- -,bharatheavyelectricals
2,ATP,- -,bharatheavyelectricals
3,Spot,- -,bharatheavyelectricals
0,Open,354.0,bharatpetroleumcorporation
1,Previous Close,360.35,bharatpetroleumcorporation
2,Volume,9146076.0,bharatpetroleumcorporation
3,Value (Lacs),32244.49,bharatpetroleumcorporation
4,i  VWAP,353.54,bharatpetroleumcorporation
5,Beta,,bharatpetroleumcorporation
0,High,356.8,bharatpetroleumcorporation
1,Low,351.2,bharatpetroleumcorporation
2,UC Limit,396.35,bharatpetroleumcorporation
3,LC Limit,324.35,bharatpetroleumcorporation
4,52 Week High,397.9,bharatpetroleumcorporation
5,52 Week Low,288.05,bharatpetroleumcorporation
0,TTM EPS See historical trend,87.23  (+598.12% YoY),bharatpetroleumcorporation
1,TTM PE See historical trend,4.04  (Low PE),bharatpetroleumcorporation
2,P/B See historical trend,1.47 (Low P/B),bharatpetroleumcorporation
3,Face Value,10.00,bharatpetroleumcorporation
0,Mkt Cap (Rs. Cr.),76477,bharatpetroleumcorporation
1,Dividend Yield,1.13,bharatpetroleumcorporation
2,20D Avg Volume,4987893,bharatpetroleumcorporation
3,20D Avg Delivery(%),--,bharatpetroleumcorporation
4,Sector PE,30.10,bharatpetroleumcorporation
5,Book Value Per Share,239.46,bharatpetroleumcorporation
0,Open,- -,bharatpetroleumcorporation
1,Previous Close,- -,bharatpetroleumcorporation
2,Volume,- -,bharatpetroleumcorporation
3,Value(lacs),- -,bharatpetroleumcorporation
0,High,- -,bharatpetroleumcorporation
1,Low,- -,bharatpetroleumcorporation
2,ATP,- -,bharatpetroleumcorporation
3,Spot,- -,bharatpetroleumcorporation
0,Open,911.0,bhartiairtel
1,Previous Close,920.2,bhartiairtel
2,Volume,5241903.0,bhartiairtel
3,Value (Lacs),47738.01,bhartiairtel
4,i  VWAP,910.39,bhartiairtel
5,Beta,,bhartiairtel
0,High,919.3,bhartiairtel
1,Low,904.8,bhartiairtel
2,UC Limit,1012.2,bhartiairtel
3,LC Limit,828.2,bhartiairtel
4,52 Week High,948.7,bhartiairtel
5,52 Week Low,735.8,bhartiairtel
0,TTM EPS See historical trend,14.64  (+46.71% YoY),bhartiairtel
1,TTM PE See historical trend,62.21  (Average PE),bhartiairtel
2,P/B See historical trend,4.61 (Average P/B),bhartiairtel
3,Face Value,5.00,bhartiairtel
0,Mkt Cap (Rs. Cr.),519410,bhartiairtel
1,Dividend Yield,0.44,bhartiairtel
2,20D Avg Volume,5141541,bhartiairtel
3,20D Avg Delivery(%),--,bhartiairtel
4,Sector PE,83.21,bhartiairtel
5,Book Value Per Share,197.44,bhartiairtel
0,Open,- -,bhartiairtel
1,Previous Close,- -,bhartiairtel
2,Volume,- -,bhartiairtel
3,Value(lacs),- -,bhartiairtel
0,High,- -,bhartiairtel
1,Low,- -,bhartiairtel
2,ATP,- -,bhartiairtel
3,Spot,- -,bhartiairtel
0,Open,273.95,biocon
1,Previous Close,273.2,biocon
2,Volume,3260778.0,biocon
3,Value (Lacs),8908.45,biocon
4,i  VWAP,272.6,biocon
5,Beta,,biocon
0,High,275.65,biocon
1,Low,268.5,biocon
2,UC Limit,300.5,biocon
3,LC Limit,245.9,biocon
4,52 Week High,307.35,biocon
5,52 Week Low,191.55,biocon
0,TTM EPS See historical trend,3.50  (-40.68% YoY),biocon
1,TTM PE See historical trend,78.06  (High PE),biocon
2,P/B See historical trend,3.46 (Low P/B),biocon
3,Face Value,5.00,biocon
0,Mkt Cap (Rs. Cr.),32800,biocon
1,Dividend Yield,0.55,biocon
2,20D Avg Volume,2877723,biocon
3,20D Avg Delivery(%),--,biocon
4,Sector PE,44.47,biocon
5,Book Value Per Share,78.87,biocon
0,Open,- -,biocon
1,Previous Close,- -,biocon
2,Volume,- -,biocon
3,Value(lacs),- -,biocon
0,High,- -,biocon
1,Low,- -,biocon
2,ATP,- -,biocon
3,Spot,- -,biocon
0,Open,488.0,birlasoft
1,Previous Close,489.05,birlasoft
2,Volume,1886250.0,birlasoft
3,Value (Lacs),9148.31,birlasoft
4,i  VWAP,487.71,birlasoft
5,Beta,,birlasoft
0,High,494.65,birlasoft
1,Low,481.3,birlasoft
2,UC Limit,537.95,birlasoft
3,LC Limit,440.15,birlasoft
4,52 Week High,535.55,birlasoft
5,52 Week Low,250.25,birlasoft
0,TTM EPS See historical trend,12.64  (-24.81% YoY),birlasoft
1,TTM PE See historical trend,38.37  (High PE),birlasoft
2,P/B See historical trend,6.23 (High P/B),birlasoft
3,Face Value,2.00,birlasoft
0,Mkt Cap (Rs. Cr.),13364,birlasoft
1,Dividend Yield,0.72,birlasoft
2,20D Avg Volume,2396526,birlasoft
3,20D Avg Delivery(%),--,birlasoft
4,Sector PE,32.25,birlasoft
5,Book Value Per Share,77.87,birlasoft
0,Open,- -,birlasoft
1,Previous Close,- -,birlasoft
2,Volume,- -,birlasoft
3,Value(lacs),- -,birlasoft
0,High,- -,birlasoft
1,Low,- -,birlasoft
2,ATP,- -,birlasoft
3,Spot,- -,birlasoft
0,Open,19586.7,bosch
1,Previous Close,19586.7,bosch
2,Volume,14856.0,bosch
3,Value (Lacs),2869.5,bosch
4,i  VWAP,19399.34,bosch
5,Beta,,bosch
0,High,19625.0,bosch
1,Low,19290.0,bosch
2,UC Limit,21545.35,bosch
3,LC Limit,17628.05,bosch
4,52 Week High,19990.0,bosch
5,52 Week Low,15300.0,bosch
0,TTM EPS See historical trend,508.82  (+16.17% YoY),bosch
1,TTM PE See historical trend,37.96  (Low PE),bosch
2,P/B See historical trend,5.33 (High P/B),bosch
3,Face Value,10.00,bosch
0,Mkt Cap (Rs. Cr.),56968,bosch
1,Dividend Yield,2.49,bosch
2,20D Avg Volume,22440,bosch
3,20D Avg Delivery(%),--,bosch
4,Sector PE,35.40,bosch
5,Book Value Per Share,3621.05,bosch
0,Open,- -,bosch
1,Previous Close,- -,bosch
2,Volume,- -,bosch
3,Value(lacs),- -,bosch
0,High,- -,bosch
1,Low,- -,bosch
2,ATP,- -,bosch
3,Spot,- -,bosch
0,Open,4596.2,britanniaindustries
1,Previous Close,4596.2,britanniaindustries
2,Volume,357295.0,britanniaindustries
3,Value (Lacs),16176.17,britanniaindustries
4,i  VWAP,4526.09,britanniaindustries
5,Beta,,britanniaindustries
0,High,4597.0,britanniaindustries
1,Low,4507.7,britanniaindustries
2,UC Limit,5055.8,britanniaindustries
3,LC Limit,4136.6,britanniaindustries
4,52 Week High,5270.35,britanniaindustries
5,52 Week Low,3564.1,britanniaindustries
0,TTM EPS See historical trend,101.38  (+65.83% YoY),britanniaindustries
1,TTM PE See historical trend,44.66  (Low PE),britanniaindustries
2,P/B See historical trend,42.18 (High P/B),britanniaindustries
3,Face Value,1.00,britanniaindustries
0,Mkt Cap (Rs. Cr.),109051,britanniaindustries
1,Dividend Yield,1.59,britanniaindustries
2,20D Avg Volume,392795,britanniaindustries
3,20D Avg Delivery(%),--,britanniaindustries
4,Sector PE,67.62,britanniaindustries
5,Book Value Per Share,107.34,britanniaindustries
0,Open,- -,britanniaindustries
1,Previous Close,- -,britanniaindustries
2,Volume,- -,britanniaindustries
3,Value(lacs),- -,britanniaindustries
0,High,- -,britanniaindustries
1,Low,- -,britanniaindustries
2,ATP,- -,britanniaindustries
3,Spot,- -,britanniaindustries
0,Open,767.05,canfinhomes
1,Previous Close,769.6,canfinhomes
2,Volume,525752.0,canfinhomes
3,Value (Lacs),4056.18,canfinhomes
4,i  VWAP,775.39,canfinhomes
5,Beta,,canfinhomes
0,High,783.3,canfinhomes
1,Low,764.85,canfinhomes
2,UC Limit,846.55,canfinhomes
3,LC Limit,692.65,canfinhomes
4,52 Week High,909.8,canfinhomes
5,52 Week Low,452.0,canfinhomes
0,TTM EPS See historical trend,0.00  (+22.51% YoY),canfinhomes
1,TTM PE See historical trend,--  (Average PE),canfinhomes
2,P/B See historical trend,0.00 (High P/B),canfinhomes
3,Face Value,2.00,canfinhomes
0,Mkt Cap (Rs. Cr.),10273,canfinhomes
1,Dividend Yield,0.45,canfinhomes
2,20D Avg Volume,622547,canfinhomes
3,20D Avg Delivery(%),--,canfinhomes
4,Sector PE,20.46,canfinhomes
5,Book Value Per Share,--,canfinhomes
0,Open,- -,canfinhomes
1,Previous Close,- -,canfinhomes
2,Volume,- -,canfinhomes
3,Value(lacs),- -,canfinhomes
0,High,- -,canfinhomes
1,Low,- -,canfinhomes
2,ATP,- -,canfinhomes
3,Spot,- -,canfinhomes
0,Open,370.1,canarabank
1,Previous Close,372.25,canarabank
2,Volume,9138188.0,canarabank
3,Value (Lacs),33902.68,canarabank
4,i  VWAP,371.97,canarabank
5,Beta,,canarabank
0,High,376.2,canarabank
1,Low,366.95,canarabank
2,UC Limit,409.45,canarabank
3,LC Limit,335.05,canarabank
4,52 Week High,377.0,canarabank
5,52 Week Low,207.5,canarabank
0,TTM EPS See historical trend,70.63  (+87.60% YoY),canarabank
1,TTM PE See historical trend,5.25  (Average PE),canarabank
2,P/B See historical trend,1.08 (High P/B),canarabank
3,Face Value,10.00,canarabank
0,Mkt Cap (Rs. Cr.),67304,canarabank
1,Dividend Yield,3.23,canarabank
2,20D Avg Volume,8954973,canarabank
3,20D Avg Delivery(%),--,canarabank
4,Sector PE,12.07,canarabank
5,Book Value Per Share,343.30,canarabank
0,Open,- -,canarabank
1,Previous Close,- -,canarabank
2,Volume,- -,canarabank
3,Value(lacs),- -,canarabank
0,High,- -,canarabank
1,Low,- -,canarabank
2,ATP,- -,canarabank
3,Spot,- -,canarabank
0,Open,281.0,chambalfertiliserschemicals
1,Previous Close,281.95,chambalfertiliserschemicals
2,Volume,2006596.0,chambalfertiliserschemicals
3,Value (Lacs),5663.62,chambalfertiliserschemicals
4,i  VWAP,280.84,chambalfertiliserschemicals
5,Beta,,chambalfertiliserschemicals
0,High,283.4,chambalfertiliserschemicals
1,Low,276.9,chambalfertiliserschemicals
2,UC Limit,310.1,chambalfertiliserschemicals
3,LC Limit,253.75,chambalfertiliserschemicals
4,52 Week High,366.8,chambalfertiliserschemicals
5,52 Week Low,248.4,chambalfertiliserschemicals
0,TTM EPS See historical trend,24.77  (-32.46% YoY),chambalfertiliserschemicals
1,TTM PE See historical trend,11.39  (High PE),chambalfertiliserschemicals
2,P/B See historical trend,1.84 (Average P/B),chambalfertiliserschemicals
3,Face Value,10.00,chambalfertiliserschemicals
0,Mkt Cap (Rs. Cr.),11747,chambalfertiliserschemicals
1,Dividend Yield,2.66,chambalfertiliserschemicals
2,20D Avg Volume,3001159,chambalfertiliserschemicals
3,20D Avg Delivery(%),--,chambalfertiliserschemicals
4,Sector PE,13.60,chambalfertiliserschemicals
5,Book Value Per Share,153.44,chambalfertiliserschemicals
0,Open,- -,chambalfertiliserschemicals
1,Previous Close,- -,chambalfertiliserschemicals
2,Volume,- -,chambalfertiliserschemicals
3,Value(lacs),- -,chambalfertiliserschemicals
0,High,- -,chambalfertiliserschemicals
1,Low,- -,chambalfertiliserschemicals
2,ATP,- -,chambalfertiliserschemicals
3,Spot,- -,chambalfertiliserschemicals
0,Open,1185.0,cholamandalaminvestmentfinancecompany
1,Previous Close,1193.55,cholamandalaminvestmentfinancecompany
2,Volume,1903238.0,cholamandalaminvestmentfinancecompany
3,Value (Lacs),22819.82,cholamandalaminvestmentfinancecompany
4,i  VWAP,1200.72,cholamandalaminvestmentfinancecompany
5,Beta,,cholamandalaminvestmentfinancecompany
0,High,1216.45,cholamandalaminvestmentfinancecompany
1,Low,1172.55,cholamandalaminvestmentfinancecompany
2,UC Limit,1312.9,cholamandalaminvestmentfinancecompany
3,LC Limit,1074.2,cholamandalaminvestmentfinancecompany
4,52 Week High,1240.0,cholamandalaminvestmentfinancecompany
5,52 Week Low,658.0,cholamandalaminvestmentfinancecompany
0,TTM EPS See historical trend,34.20  (+17.75% YoY),cholamandalaminvestmentfinancecompany
1,TTM PE See historical trend,35.06  (High PE),cholamandalaminvestmentfinancecompany
2,P/B See historical trend,10.26 (High P/B),cholamandalaminvestmentfinancecompany
3,Face Value,2.00,cholamandalaminvestmentfinancecompany
0,Mkt Cap (Rs. Cr.),98618,cholamandalaminvestmentfinancecompany
1,Dividend Yield,0.17,cholamandalaminvestmentfinancecompany
2,20D Avg Volume,2356186,cholamandalaminvestmentfinancecompany
3,20D Avg Delivery(%),--,cholamandalaminvestmentfinancecompany
4,Sector PE,28.73,cholamandalaminvestmentfinancecompany
5,Book Value Per Share,116.86,cholamandalaminvestmentfinancecompany
0,Open,- -,cholamandalaminvestmentfinancecompany
1,Previous Close,- -,cholamandalaminvestmentfinancecompany
2,Volume,- -,cholamandalaminvestmentfinancecompany
3,Value(lacs),- -,cholamandalaminvestmentfinancecompany
0,High,- -,cholamandalaminvestmentfinancecompany
1,Low,- -,cholamandalaminvestmentfinancecompany
2,ATP,- -,cholamandalaminvestmentfinancecompany
3,Spot,- -,cholamandalaminvestmentfinancecompany
0,Open,1243.25,cipla
1,Previous Close,1240.55,cipla
2,Volume,1701959.0,cipla
3,Value (Lacs),21099.19,cipla
4,i  VWAP,1242.66,cipla
5,Beta,,cipla
0,High,1252.6,cipla
1,Low,1236.0,cipla
2,UC Limit,1364.6,cipla
3,LC Limit,1116.5,cipla
4,52 Week High,1277.9,cipla
5,52 Week Low,852.0,cipla
0,TTM EPS See historical trend,38.49  (+23.83% YoY),cipla
1,TTM PE See historical trend,32.21  (Average PE),cipla
2,P/B See historical trend,4.74 (High P/B),cipla
3,Face Value,2.00,cipla
0,Mkt Cap (Rs. Cr.),100083,cipla
1,Dividend Yield,0.69,cipla
2,20D Avg Volume,1576561,cipla
3,20D Avg Delivery(%),--,cipla
4,Sector PE,44.47,cipla
5,Book Value Per Share,261.71,cipla
0,Open,- -,cipla
1,Previous Close,- -,cipla
2,Volume,- -,cipla
3,Value(lacs),- -,cipla
0,High,- -,cipla
1,Low,- -,cipla
2,ATP,- -,cipla
3,Spot,- -,cipla
0,Open,132.0,cityunionbank
1,Previous Close,133.05,cityunionbank
2,Volume,3105163.0,cityunionbank
3,Value (Lacs),4066.21,cityunionbank
4,i  VWAP,131.79,cityunionbank
5,Beta,,cityunionbank
0,High,133.4,cityunionbank
1,Low,130.3,cityunionbank
