,0,1,2,3,4,5,6,Stock
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,adaniportsspecialeconomiczone
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,adaniportsspecialeconomiczone
0,Yearly Results of Aditya Birla Capital (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,adityabirlacapital
1,Net Sales/Income from operations,27415.65,22229.91,19247.79,16792.29,15163.51,,adityabirlacapital
2,Other Operating Income,--,--,--,--,--,,adityabirlacapital
3,Total Income From Operations,27415.65,22229.91,19247.79,16792.29,15163.51,,adityabirlacapital
4,EXPENDITURE,,,,,,,adityabirlacapital
5,Consumption of Raw Materials,--,--,--,--,--,,adityabirlacapital
6,Purchase of Traded Goods,--,--,--,--,--,,adityabirlacapital
7,Increase/Decrease in Stocks,--,--,--,--,--,,adityabirlacapital
8,Power & Fuel,--,--,--,--,--,,adityabirlacapital
9,Employees Cost,1140.07,867.59,758.02,723.40,788.45,,adityabirlacapital
10,Depreciation,144.83,121.91,114.45,102.56,57.89,,adityabirlacapital
11,Excise Duty,--,--,--,--,--,,adityabirlacapital
12,Admin. And Selling Expenses,--,--,--,--,--,,adityabirlacapital
13,R & D Expenses,--,--,--,--,--,,adityabirlacapital
14,Provisions And Contingencies,981.09,730.23,771.94,778.05,--,,adityabirlacapital
15,Exp. Capitalised,--,--,--,--,--,,adityabirlacapital
16,Other Expenses,17850.68,15096.27,12436.33,9560.58,9061.76,,adityabirlacapital
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",7298.98,5413.91,5167.05,5627.70,5255.41,,adityabirlacapital
18,Other Income,2785.68,11.44,25.99,18.12,8.46,,adityabirlacapital
19,"P/L Before Int., Excpt. Items & Tax",10084.66,5425.35,5193.04,5645.82,5263.87,,adityabirlacapital
20,Interest,4722.00,3479.53,3915.76,4607.01,4109.06,,adityabirlacapital
21,P/L Before Exceptional Items & Tax,5362.66,1945.82,1277.28,1038.81,1154.81,,adityabirlacapital
22,Exceptional Items,--,--,--,-9.99,--,,adityabirlacapital
23,P/L Before Tax,5362.66,1945.82,1277.28,1028.82,1154.81,,adityabirlacapital
24,Tax,811.16,626.65,440.04,413.63,569.35,,adityabirlacapital
25,P/L After Tax from Ordinary Activities,4551.50,1319.17,837.24,615.19,585.46,,adityabirlacapital
26,Prior Year Adjustments,--,--,--,--,--,,adityabirlacapital
27,Extra Ordinary Items,--,--,--,--,--,,adityabirlacapital
28,Net Profit/(Loss) For the Period,4551.50,1319.17,837.24,615.19,585.46,,adityabirlacapital
29,Minority Interest,-28.30,45.90,20.89,53.67,59.64,,adityabirlacapital
30,Share Of P/L Of Associates,272.57,340.90,268.41,250.92,225.84,,adityabirlacapital
31,Net P/L After M.I & Associates,4795.77,1705.97,1126.54,919.78,870.94,,adityabirlacapital
32,Equity Share Capital,2417.99,2416.31,2415.00,2413.76,2201.40,,adityabirlacapital
33,Reserves Excluding Revaluation Reserves,17658.58,12883.47,11152.10,9987.24,7135.93,,adityabirlacapital
34,Equity Dividend Rate (%),--,--,--,--,--,,adityabirlacapital
35,EPS Before Extra Ordinary,,,,,,,adityabirlacapital
36,Basic EPS,19.84,7.06,4.67,4.07,3.96,,adityabirlacapital
37,Diluted EPS,19.77,7.05,4.66,4.06,3.95,,adityabirlacapital
38,EPS After Extra Ordinary,,,,,,,adityabirlacapital
39,Basic EPS.,19.84,7.06,4.67,4.07,3.96,,adityabirlacapital
40,Diluted EPS.,19.77,7.05,4.66,4.06,3.95,,adityabirlacapital
41,Public Share Holding,,,,,,,adityabirlacapital
42,No Of Shares (Crores),--,--,--,--,--,,adityabirlacapital
43,Share Holding (%),--,--,--,--,--,,adityabirlacapital
44,Promoters and Promoter Group Shareholding,,,,,,,adityabirlacapital
45,a) Pledged/Encumbered,,,,,,,adityabirlacapital
46,- Number of shares (Crores),--,--,--,--,--,,adityabirlacapital
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,adityabirlacapital
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,adityabirlacapital
49,b) Non-encumbered,,,,,,,adityabirlacapital
50,- Number of shares (Crores).,--,--,--,--,--,,adityabirlacapital
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,adityabirlacapital
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,adityabirlacapital
0,Yearly Results of Aditya Birla Fashion & Retail (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,adityabirlafashionretail
1,Net Sales/Income from operations,12417.90,8136.22,5168.92,8787.86,8117.72,,adityabirlafashionretail
2,Other Operating Income,--,--,--,--,--,,adityabirlafashionretail
3,Total Income From Operations,12417.90,8136.22,5168.92,8787.86,8117.72,,adityabirlafashionretail
4,EXPENDITURE,,,,,,,adityabirlafashionretail
5,Consumption of Raw Materials,1245.88,867.18,421.25,785.59,604.21,,adityabirlafashionretail
6,Purchase of Traded Goods,5546.76,3793.42,1526.72,3800.77,3549.26,,adityabirlafashionretail
7,Increase/Decrease in Stocks,-1240.66,-940.43,614.99,-362.21,-228.50,,adityabirlafashionretail
8,Power & Fuel,--,--,--,--,--,,adityabirlafashionretail
9,Employees Cost,1563.36,1158.53,865.39,1080.53,913.02,,adityabirlafashionretail
10,Depreciation,1226.96,997.03,962.75,885.31,282.33,,adityabirlafashionretail
11,Excise Duty,--,--,--,--,--,,adityabirlafashionretail
12,Admin. And Selling Expenses,--,--,--,--,--,,adityabirlafashionretail
13,R & D Expenses,--,--,--,--,--,,adityabirlafashionretail
14,Provisions And Contingencies,--,--,--,--,--,,adityabirlafashionretail
15,Exp. Capitalised,--,--,--,--,--,,adityabirlafashionretail
16,Other Expenses,3808.98,2157.60,1185.82,2271.35,2725.66,,adityabirlafashionretail
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",266.62,102.89,-408.00,326.52,271.74,,adityabirlafashionretail
18,Other Income,116.46,100.55,73.40,65.30,64.78,,adityabirlafashionretail
19,"P/L Before Int., Excpt. Items & Tax",383.08,203.44,-334.60,391.82,336.52,,adityabirlafashionretail
20,Interest,472.36,350.71,502.60,424.71,187.42,,adityabirlafashionretail
21,P/L Before Exceptional Items & Tax,-89.28,-147.27,-837.20,-32.89,149.10,,adityabirlafashionretail
22,Exceptional Items,--,--,--,--,--,,adityabirlafashionretail
23,P/L Before Tax,-89.28,-147.27,-837.20,-32.89,149.10,,adityabirlafashionretail
24,Tax,-22.97,-26.57,-101.54,132.13,-172.12,,adityabirlafashionretail
25,P/L After Tax from Ordinary Activities,-66.31,-120.70,-735.66,-165.02,321.22,,adityabirlafashionretail
26,Prior Year Adjustments,--,--,--,--,--,,adityabirlafashionretail
27,Extra Ordinary Items,--,--,--,--,--,,adityabirlafashionretail
28,Net Profit/(Loss) For the Period,-66.31,-120.70,-735.66,-165.02,321.22,,adityabirlafashionretail
29,Minority Interest,23.47,9.64,63.49,2.01,--,,adityabirlafashionretail
30,Share Of P/L Of Associates,6.84,2.34,-0.34,--,--,,adityabirlafashionretail
31,Net P/L After M.I & Associates,-36.00,-108.72,-672.51,-163.01,321.22,,adityabirlafashionretail
32,Equity Share Capital,948.79,938.29,915.05,773.95,773.48,,adityabirlafashionretail
33,Reserves Excluding Revaluation Reserves,2394.50,1774.95,1681.09,249.77,627.68,,adityabirlafashionretail
34,Equity Dividend Rate (%),--,--,--,--,--,,adityabirlafashionretail
35,EPS Before Extra Ordinary,,,,,,,adityabirlafashionretail
36,Basic EPS,-0.38,-1.18,-8.23,-2.11,4.15,,adityabirlafashionretail
37,Diluted EPS,-0.38,-1.18,-8.23,-2.10,4.15,,adityabirlafashionretail
38,EPS After Extra Ordinary,,,,,,,adityabirlafashionretail
39,Basic EPS.,-0.38,-1.18,-8.23,-2.11,4.15,,adityabirlafashionretail
40,Diluted EPS.,-0.38,-1.18,-8.23,-2.10,4.15,,adityabirlafashionretail
41,Public Share Holding,,,,,,,adityabirlafashionretail
42,No Of Shares (Crores),--,--,--,--,--,,adityabirlafashionretail
43,Share Holding (%),--,--,--,--,--,,adityabirlafashionretail
44,Promoters and Promoter Group Shareholding,,,,,,,adityabirlafashionretail
45,a) Pledged/Encumbered,,,,,,,adityabirlafashionretail
46,- Number of shares (Crores),--,--,--,--,--,,adityabirlafashionretail
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,adityabirlafashionretail
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,adityabirlafashionretail
49,b) Non-encumbered,,,,,,,adityabirlafashionretail
50,- Number of shares (Crores).,--,--,--,--,--,,adityabirlafashionretail
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,adityabirlafashionretail
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,adityabirlafashionretail
0,Yearly Results of Alkem Laboratories (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,alkemlaboratories
1,Net Sales/Income from operations,11599.26,10634.19,8865.01,8344.36,7357.19,,alkemlaboratories
2,Other Operating Income,--,--,--,--,--,,alkemlaboratories
3,Total Income From Operations,11599.26,10634.19,8865.01,8344.36,7357.19,,alkemlaboratories
4,EXPENDITURE,,,,,,,alkemlaboratories
5,Consumption of Raw Materials,3056.92,3226.06,2394.54,2131.83,1811.14,,alkemlaboratories
6,Purchase of Traded Goods,1387.55,1489.71,1437.76,1443.06,1130.19,,alkemlaboratories
7,Increase/Decrease in Stocks,462.37,-535.48,-333.84,-229.95,3.64,,alkemlaboratories
8,Power & Fuel,--,--,--,--,--,,alkemlaboratories
9,Employees Cost,2131.35,1962.71,1621.03,1505.49,1362.46,,alkemlaboratories
10,Depreciation,310.42,303.96,274.58,252.76,193.18,,alkemlaboratories
11,Excise Duty,--,--,--,--,--,,alkemlaboratories
12,Admin. And Selling Expenses,--,--,--,--,--,,alkemlaboratories
13,R & D Expenses,--,--,--,--,--,,alkemlaboratories
14,Provisions And Contingencies,--,--,--,--,--,,alkemlaboratories
15,Exp. Capitalised,--,--,--,--,--,,alkemlaboratories
16,Other Expenses,2951.62,2438.27,1803.13,2020.54,1934.99,,alkemlaboratories
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1299.03,1748.96,1667.81,1220.63,921.59,,alkemlaboratories
18,Other Income,216.08,162.65,233.21,104.22,87.70,,alkemlaboratories
19,"P/L Before Int., Excpt. Items & Tax",1515.11,1911.61,1901.02,1324.85,1009.29,,alkemlaboratories
20,Interest,107.36,52.37,58.92,65.06,54.63,,alkemlaboratories
21,P/L Before Exceptional Items & Tax,1407.75,1859.24,1842.10,1259.79,954.66,,alkemlaboratories
22,Exceptional Items,-102.98,-14.96,--,--,--,,alkemlaboratories
23,P/L Before Tax,1304.77,1844.28,1842.10,1259.79,954.66,,alkemlaboratories
24,Tax,297.96,163.96,224.33,110.48,181.02,,alkemlaboratories
25,P/L After Tax from Ordinary Activities,1006.81,1680.32,1617.77,1149.31,773.64,,alkemlaboratories
26,Prior Year Adjustments,--,--,--,--,--,,alkemlaboratories
27,Extra Ordinary Items,--,--,--,--,--,,alkemlaboratories
28,Net Profit/(Loss) For the Period,1006.81,1680.32,1617.77,1149.31,773.64,,alkemlaboratories
29,Minority Interest,-22.64,-34.70,-32.75,-22.24,-13.13,,alkemlaboratories
30,Share Of P/L Of Associates,--,--,--,--,--,,alkemlaboratories
31,Net P/L After M.I & Associates,984.17,1645.62,1585.02,1127.07,760.51,,alkemlaboratories
32,Equity Share Capital,23.91,23.91,23.91,23.91,23.91,,alkemlaboratories
33,Reserves Excluding Revaluation Reserves,9021.38,8613.99,7351.70,6135.40,5415.43,,alkemlaboratories
34,Equity Dividend Rate (%),--,--,--,--,--,,alkemlaboratories
35,EPS Before Extra Ordinary,,,,,,,alkemlaboratories
36,Basic EPS,82.31,137.63,132.57,94.26,63.61,,alkemlaboratories
37,Diluted EPS,82.31,137.63,132.57,94.26,63.61,,alkemlaboratories
38,EPS After Extra Ordinary,,,,,,,alkemlaboratories
39,Basic EPS.,82.31,137.63,132.57,94.26,63.61,,alkemlaboratories
40,Diluted EPS.,82.31,137.63,132.57,94.26,63.61,,alkemlaboratories
41,Public Share Holding,,,,,,,alkemlaboratories
42,No Of Shares (Crores),--,--,--,--,--,,alkemlaboratories
43,Share Holding (%),--,--,--,--,--,,alkemlaboratories
44,Promoters and Promoter Group Shareholding,,,,,,,alkemlaboratories
45,a) Pledged/Encumbered,,,,,,,alkemlaboratories
46,- Number of shares (Crores),--,--,--,--,--,,alkemlaboratories
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,alkemlaboratories
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,alkemlaboratories
49,b) Non-encumbered,,,,,,,alkemlaboratories
50,- Number of shares (Crores).,--,--,--,--,--,,alkemlaboratories
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,alkemlaboratories
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,alkemlaboratories
0,Yearly Results of Ambuja Cements (in Rs. Cr.),Dec '22,Dec '21,Dec '20,Dec '19,Dec '18,,ambujacements
1,Net Sales/Income from operations,30982.83,28965.46,24516.17,27103.55,26040.94,,ambujacements
2,Other Operating Income,--,--,--,--,--,,ambujacements
3,Total Income From Operations,30982.83,28965.46,24516.17,27103.55,26040.94,,ambujacements
4,EXPENDITURE,,,,,,,ambujacements
5,Consumption of Raw Materials,3715.83,3183.41,2532.87,3231.22,3346.50,,ambujacements
6,Purchase of Traded Goods,393.25,309.21,334.92,308.82,89.22,,ambujacements
7,Increase/Decrease in Stocks,-401.45,-530.34,256.45,143.64,-201.72,,ambujacements
8,Power & Fuel,--,6787.52,4827.64,5722.19,5552.47,,ambujacements
9,Employees Cost,1469.26,1529.15,1540.40,1570.75,1524.37,,ambujacements
10,Depreciation,1292.34,1152.49,1161.78,1152.52,1153.94,,ambujacements
11,Excise Duty,--,--,--,--,--,,ambujacements
12,Admin. And Selling Expenses,--,--,--,--,--,,ambujacements
13,R & D Expenses,--,--,--,--,--,,ambujacements
14,Provisions And Contingencies,--,--,--,--,--,,ambujacements
15,Exp. Capitalised,--,--,--,--,--,,ambujacements
16,Other Expenses,21923.96,11476.11,10018.32,11529.94,11719.31,,ambujacements
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",2589.64,5057.91,3843.79,3444.47,2856.85,,ambujacements
18,Other Income,456.74,352.44,449.59,580.74,371.44,,ambujacements
19,"P/L Before Int., Excpt. Items & Tax",3046.38,5410.35,4293.38,4025.21,3228.29,,ambujacements
20,Interest,157.61,145.66,140.22,169.87,170.50,,ambujacements
21,P/L Before Exceptional Items & Tax,2888.77,5264.69,4153.16,3855.34,3057.79,,ambujacements
22,Exceptional Items,-171.91,-120.45,-176.01,--,-151.78,,ambujacements
23,P/L Before Tax,2716.86,5144.24,3977.15,3855.34,2906.01,,ambujacements
24,Tax,479.52,1453.43,884.75,1092.15,-54.15,,ambujacements
25,P/L After Tax from Ordinary Activities,2237.34,3690.81,3092.40,2763.19,2960.16,,ambujacements
26,Prior Year Adjustments,--,--,--,--,--,,ambujacements
27,Extra Ordinary Items,--,--,--,--,--,,ambujacements
28,Net Profit/(Loss) For the Period,2237.34,3690.81,3092.40,2763.19,2960.16,,ambujacements
29,Minority Interest,-322.62,-930.66,-741.40,-688.16,-795.29,,ambujacements
30,Share Of P/L Of Associates,23.74,20.23,14.44,19.97,12.53,,ambujacements
31,Net P/L After M.I & Associates,1938.46,2780.38,2365.44,2095.00,2177.40,,ambujacements
32,Equity Share Capital,397.13,397.13,397.13,397.13,397.13,,ambujacements
33,Reserves Excluding Revaluation Reserves,25649.64,24956.61,22360.47,23680.86,21973.35,,ambujacements
34,Equity Dividend Rate (%),--,--,--,--,--,,ambujacements
35,EPS Before Extra Ordinary,,,,,,,ambujacements
36,Basic EPS,9.76,14.00,11.91,10.55,10.97,,ambujacements
37,Diluted EPS,9.56,14.00,11.91,10.55,10.96,,ambujacements
38,EPS After Extra Ordinary,,,,,,,ambujacements
39,Basic EPS.,9.76,14.00,11.91,10.55,10.97,,ambujacements
40,Diluted EPS.,9.56,14.00,11.91,10.55,10.96,,ambujacements
41,Public Share Holding,,,,,,,ambujacements
42,No Of Shares (Crores),--,--,--,--,--,,ambujacements
43,Share Holding (%),--,--,--,--,--,,ambujacements
44,Promoters and Promoter Group Shareholding,,,,,,,ambujacements
45,a) Pledged/Encumbered,,,,,,,ambujacements
46,- Number of shares (Crores),--,--,--,--,--,,ambujacements
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,ambujacements
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,ambujacements
49,b) Non-encumbered,,,,,,,ambujacements
50,- Number of shares (Crores).,--,--,--,--,--,,ambujacements
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,ambujacements
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,ambujacements
0,Yearly Results of Apollo Hospitals Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,apollohospitalsenterprises
1,Net Sales/Income from operations,16612.45,14662.64,10560.01,11246.80,9617.44,,apollohospitalsenterprises
2,Other Operating Income,--,--,--,--,--,,apollohospitalsenterprises
3,Total Income From Operations,16612.45,14662.64,10560.01,11246.80,9617.44,,apollohospitalsenterprises
4,EXPENDITURE,,,,,,,apollohospitalsenterprises
5,Consumption of Raw Materials,2283.77,2685.48,1623.31,1809.23,1644.88,,apollohospitalsenterprises
6,Purchase of Traded Goods,6315.00,4961.33,4186.06,3796.67,3087.55,,apollohospitalsenterprises
7,Increase/Decrease in Stocks,-24.54,-73.34,-125.17,-107.03,-71.56,,apollohospitalsenterprises
8,Power & Fuel,--,--,--,--,--,,apollohospitalsenterprises
9,Employees Cost,2143.78,1786.52,1600.97,1852.92,1598.24,,apollohospitalsenterprises
10,Depreciation,615.24,600.70,573.13,619.69,395.53,,apollohospitalsenterprises
11,Excise Duty,--,--,--,--,--,,apollohospitalsenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,apollohospitalsenterprises
13,R & D Expenses,--,--,--,--,--,,apollohospitalsenterprises
14,Provisions And Contingencies,--,--,--,--,--,,apollohospitalsenterprises
15,Exp. Capitalised,--,--,--,--,--,,apollohospitalsenterprises
16,Other Expenses,3844.83,3117.53,2137.43,2307.72,2294.66,,apollohospitalsenterprises
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1434.37,1584.42,564.28,967.60,668.14,,apollohospitalsenterprises
18,Other Income,90.34,78.14,44.99,26.97,31.44,,apollohospitalsenterprises
19,"P/L Before Int., Excpt. Items & Tax",1524.71,1662.56,609.27,994.57,699.58,,apollohospitalsenterprises
20,Interest,380.79,378.64,449.22,532.77,327.02,,apollohospitalsenterprises
21,P/L Before Exceptional Items & Tax,1143.92,1283.92,160.05,461.80,372.56,,apollohospitalsenterprises
22,Exceptional Items,--,294.11,60.65,198.30,--,,apollohospitalsenterprises
23,P/L Before Tax,1143.92,1578.03,220.70,660.10,372.56,,apollohospitalsenterprises
24,Tax,256.20,477.02,84.70,225.19,173.37,,apollohospitalsenterprises
25,P/L After Tax from Ordinary Activities,887.72,1101.01,136.00,434.91,199.19,,apollohospitalsenterprises
26,Prior Year Adjustments,--,--,--,--,--,,apollohospitalsenterprises
27,Extra Ordinary Items,--,--,--,--,--,,apollohospitalsenterprises
28,Net Profit/(Loss) For the Period,887.72,1101.01,136.00,434.91,199.19,,apollohospitalsenterprises
29,Minority Interest,-25.50,-52.75,13.60,23.14,35.88,,apollohospitalsenterprises
30,Share Of P/L Of Associates,-43.15,7.35,0.77,-3.11,0.98,,apollohospitalsenterprises
31,Net P/L After M.I & Associates,819.07,1055.61,150.37,454.94,236.05,,apollohospitalsenterprises
32,Equity Share Capital,71.89,71.89,71.89,69.56,69.56,,apollohospitalsenterprises
33,Reserves Excluding Revaluation Reserves,6125.50,5551.40,4524.40,3266.50,3261.10,,apollohospitalsenterprises
34,Equity Dividend Rate (%),--,--,--,--,--,,apollohospitalsenterprises
35,EPS Before Extra Ordinary,,,,,,,apollohospitalsenterprises
36,Basic EPS,56.97,73.42,10.74,32.70,16.97,,apollohospitalsenterprises
37,Diluted EPS,56.97,73.42,10.74,32.70,16.97,,apollohospitalsenterprises
38,EPS After Extra Ordinary,,,,,,,apollohospitalsenterprises
39,Basic EPS.,56.97,73.42,10.74,32.70,16.97,,apollohospitalsenterprises
40,Diluted EPS.,56.97,73.42,10.74,32.70,16.97,,apollohospitalsenterprises
41,Public Share Holding,,,,,,,apollohospitalsenterprises
42,No Of Shares (Crores),--,--,--,--,--,,apollohospitalsenterprises
43,Share Holding (%),--,--,--,--,--,,apollohospitalsenterprises
44,Promoters and Promoter Group Shareholding,,,,,,,apollohospitalsenterprises
45,a) Pledged/Encumbered,,,,,,,apollohospitalsenterprises
46,- Number of shares (Crores),--,--,--,--,--,,apollohospitalsenterprises
