,0,1,2,3,4,5,6,Year,Stock
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2022,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2022,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2022,hdfclifeinsurancecompany
0,Cash Flow of HDFC Life Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,hdfclifeinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,hdfclifeinsurancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,59742.68,48788.05,3955.46,1313.92,1291.02,,2023,hdfclifeinsurancecompany
3,Net CashFlow From Operating Activities,6883.17,5942.54,9702.84,7378.33,9868.30,,2023,hdfclifeinsurancecompany
4,Net Cash Used In Investing Activities,-10087.38,-1585.62,-8946.28,-7806.56,-10181.78,,2023,hdfclifeinsurancecompany
5,Net Cash Used From Financing Activities,1984.71,-238.19,678.29,37.97,-337.17,,2023,hdfclifeinsurancecompany
6,Foreign Exchange Gains / Losses,16.06,6.11,-5.40,17.55,-0.24,,2023,hdfclifeinsurancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,hdfclifeinsurancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1203.44,4124.85,1429.45,-372.71,-650.89,,2023,hdfclifeinsurancecompany
9,Cash And Cash Equivalents Begin of Year,12024.35,7218.47,5789.01,6152.67,6803.56,,2023,hdfclifeinsurancecompany
10,Cash And Cash Equivalents End Of Year,10820.91,11343.31,7218.47,5779.96,6152.67,,2023,hdfclifeinsurancecompany
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2018,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2018,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2018,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2018,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2018,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2018,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2018,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2018,ltfinanceholdings
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2019,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2019,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2019,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2019,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2019,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2019,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2019,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2019,ltfinanceholdings
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2020,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2020,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2020,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2020,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2020,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2020,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2020,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2020,ltfinanceholdings
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2021,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2021,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2021,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2021,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2021,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2021,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2021,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2021,ltfinanceholdings
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2022,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2022,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2022,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2022,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2022,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2022,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2022,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2022,ltfinanceholdings
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,2023,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,2023,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,2023,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,2023,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,2023,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,2023,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,2023,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,2023,ltfinanceholdings
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2018,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2018,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2018,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2018,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2018,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2018,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2018,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2018,marutisuzukiindia
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2019,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2019,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2019,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2019,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2019,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2019,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2019,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2019,marutisuzukiindia
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2020,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2020,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2020,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2020,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2020,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2020,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2020,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2020,marutisuzukiindia
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2021,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2021,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2021,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2021,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2021,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2021,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2021,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2021,marutisuzukiindia
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2022,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2022,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2022,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2022,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2022,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2022,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2022,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2022,marutisuzukiindia
0,Cash Flow of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,marutisuzukiindia
2,Net Profit/Loss Before Extraordinary Items And Tax,10323.10,4697.20,5321.00,7102.80,10623.80,,2023,marutisuzukiindia
3,Net CashFlow From Operating Activities,9251.40,1840.50,8856.20,3495.80,6600.90,,2023,marutisuzukiindia
4,Net Cash Used In Investing Activities,-8036.10,-239.20,-7291.30,-556.60,-3539.90,,2023,marutisuzukiindia
5,Net Cash Used From Financing Activities,-1213.10,-1607.00,-1544.90,-3104.30,-2947.90,,2023,marutisuzukiindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2023,marutisuzukiindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,marutisuzukiindia
8,Net Inc/Dec In Cash And Cash Equivalents,2.20,-5.70,20.00,-165.10,113.10,,2023,marutisuzukiindia
9,Cash And Cash Equivalents Begin of Year,35.10,40.80,20.80,185.90,72.80,,2023,marutisuzukiindia
10,Cash And Cash Equivalents End Of Year,37.30,35.10,40.80,20.80,185.90,,2023,marutisuzukiindia
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2018,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2018,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2018,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2018,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2018,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2018,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2018,maxfinancialservices
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2019,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2019,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2019,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2019,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2019,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2019,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2019,maxfinancialservices
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2020,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2020,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2020,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2020,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2020,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2020,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2020,maxfinancialservices
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2021,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2021,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2021,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2021,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2021,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2021,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2021,maxfinancialservices
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2022,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2022,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2022,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2022,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2022,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2022,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2022,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2022,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2022,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2022,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2022,maxfinancialservices
0,Cash Flow of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,maxfinancialservices
2,Net Profit/Loss Before Extraordinary Items And Tax,527.21,388.66,592.89,442.49,480.84,,2023,maxfinancialservices
3,Net CashFlow From Operating Activities,9922.28,8495.86,8621.13,9467.54,8826.06,,2023,maxfinancialservices
4,Net Cash Used In Investing Activities,-9227.65,-8835.38,-8580.55,-9008.93,-8789.22,,2023,maxfinancialservices
5,Net Cash Used From Financing Activities,-232.76,387.97,-92.02,-380.23,-173.64,,2023,maxfinancialservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2023,maxfinancialservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2023,maxfinancialservices
8,Net Inc/Dec In Cash And Cash Equivalents,461.87,48.45,-51.44,78.38,-136.81,,2023,maxfinancialservices
9,Cash And Cash Equivalents Begin of Year,764.03,715.57,767.02,688.64,825.45,,2023,maxfinancialservices
10,Cash And Cash Equivalents End Of Year,1225.90,764.03,715.57,767.02,688.64,,2023,maxfinancialservices
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2018,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2018,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2018,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2018,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2018,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2018,nmdc
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2018,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2018,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2018,nmdc
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2019,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2019,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2019,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2019,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2019,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2019,nmdc
8,Net Inc/Dec In Cash And Cash Equivalents,-27.60,-342.68,358.53,59.90,11.28,,2019,nmdc
9,Cash And Cash Equivalents Begin of Year,120.60,464.10,105.57,45.67,34.39,,2019,nmdc
10,Cash And Cash Equivalents End Of Year,93.00,121.42,464.10,105.57,45.67,,2019,nmdc
0,Cash Flow of NMDC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,nmdc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,nmdc
2,Net Profit/Loss Before Extraordinary Items And Tax,7646.61,12973.33,8896.05,6115.03,7193.38,,2020,nmdc
3,Net CashFlow From Operating Activities,2465.61,7639.36,7266.11,2125.97,4096.64,,2020,nmdc
4,Net Cash Used In Investing Activities,43.29,-5065.75,-4316.28,-312.76,-789.23,,2020,nmdc
5,Net Cash Used From Financing Activities,-2536.50,-2916.29,-2591.30,-1753.31,-3296.13,,2020,nmdc
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,2020,nmdc
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,2020,nmdc
