,Value,Num,Stock
2,Volume,- -,balkrishnaindustries
3,Value(lacs),- -,balkrishnaindustries
0,High,- -,balkrishnaindustries
1,Low,- -,balkrishnaindustries
2,ATP,- -,balkrishnaindustries
3,Spot,- -,balkrishnaindustries
0,Open,437.0,balrampurchinimills
1,Previous Close,436.8,balrampurchinimills
2,Volume,1650471.0,balrampurchinimills
3,Value (Lacs),7113.53,balrampurchinimills
4,i  VWAP,431.93,balrampurchinimills
5,Beta,,balrampurchinimills
0,High,439.6,balrampurchinimills
1,Low,428.45,balrampurchinimills
2,UC Limit,480.45,balrampurchinimills
3,LC Limit,393.15,balrampurchinimills
4,52 Week High,462.0,balrampurchinimills
5,52 Week Low,307.3,balrampurchinimills
0,TTM EPS See historical trend,17.11  (-12.74% YoY),balrampurchinimills
1,TTM PE See historical trend,25.19  (Average PE),balrampurchinimills
2,P/B See historical trend,3.01 (High P/B),balrampurchinimills
3,Face Value,1.00,balrampurchinimills
0,Mkt Cap (Rs. Cr.),8695,balrampurchinimills
1,Dividend Yield,0.58,balrampurchinimills
2,20D Avg Volume,4360681,balrampurchinimills
3,20D Avg Delivery(%),--,balrampurchinimills
4,Sector PE,11.62,balrampurchinimills
5,Book Value Per Share,143.52,balrampurchinimills
0,Open,- -,balrampurchinimills
1,Previous Close,- -,balrampurchinimills
2,Volume,- -,balrampurchinimills
3,Value(lacs),- -,balrampurchinimills
0,High,- -,balrampurchinimills
1,Low,- -,balrampurchinimills
2,ATP,- -,balrampurchinimills
3,Spot,- -,balrampurchinimills
0,Open,252.0,bandhanbank
1,Previous Close,251.6,bandhanbank
2,Volume,8151386.0,bandhanbank
3,Value (Lacs),20688.22,bandhanbank
4,i  VWAP,251.17,bandhanbank
5,Beta,,bandhanbank
0,High,254.8,bandhanbank
1,Low,245.8,bandhanbank
2,UC Limit,276.75,bandhanbank
3,LC Limit,226.45,bandhanbank
4,52 Week High,275.9,bandhanbank
5,52 Week Low,182.15,bandhanbank
0,TTM EPS See historical trend,0.00  (+217.54% YoY),bandhanbank
1,TTM PE See historical trend,--  (Average PE),bandhanbank
2,P/B See historical trend,0.00 (Low P/B),bandhanbank
3,Face Value,10.00,bandhanbank
0,Mkt Cap (Rs. Cr.),40885,bandhanbank
1,Dividend Yield,0.00,bandhanbank
2,20D Avg Volume,11555145,bandhanbank
3,20D Avg Delivery(%),--,bandhanbank
4,Sector PE,23.74,bandhanbank
5,Book Value Per Share,--,bandhanbank
0,Open,- -,bandhanbank
1,Previous Close,- -,bandhanbank
2,Volume,- -,bandhanbank
3,Value(lacs),- -,bandhanbank
0,High,- -,bandhanbank
1,Low,- -,bandhanbank
2,ATP,- -,bandhanbank
3,Spot,- -,bandhanbank
0,Open,213.5,bankbaroda
1,Previous Close,213.95,bankbaroda
2,Volume,12939332.0,bankbaroda
3,Value (Lacs),28188.33,bankbaroda
4,i  VWAP,215.46,bankbaroda
5,Beta,,bankbaroda
0,High,218.2,bankbaroda
1,Low,212.0,bankbaroda
2,UC Limit,235.3,bankbaroda
3,LC Limit,192.55,bankbaroda
4,52 Week High,219.65,bankbaroda
5,52 Week Low,126.35,bankbaroda
0,TTM EPS See historical trend,33.93  (+102.40% YoY),bankbaroda
1,TTM PE See historical trend,6.42  (Low PE),bankbaroda
2,P/B See historical trend,1.08 (High P/B),bankbaroda
3,Face Value,2.00,bankbaroda
0,Mkt Cap (Rs. Cr.),112658,bankbaroda
1,Dividend Yield,2.52,bankbaroda
2,20D Avg Volume,21422861,bankbaroda
3,20D Avg Delivery(%),--,bankbaroda
4,Sector PE,12.04,bankbaroda
5,Book Value Per Share,203.14,bankbaroda
0,Open,- -,bankbaroda
1,Previous Close,- -,bankbaroda
2,Volume,- -,bankbaroda
3,Value(lacs),- -,bankbaroda
0,High,- -,bankbaroda
1,Low,- -,bankbaroda
2,ATP,- -,bankbaroda
3,Spot,- -,bankbaroda
0,Open,1610.0,bataindia
1,Previous Close,1608.4,bataindia
2,Volume,129609.0,bataindia
3,Value (Lacs),2097.85,bataindia
4,i  VWAP,1617.35,bataindia
5,Beta,,bataindia
0,High,1630.0,bataindia
1,Low,1597.6,bataindia
2,UC Limit,1769.2,bataindia
3,LC Limit,1447.6,bataindia
4,52 Week High,1875.0,bataindia
5,52 Week Low,1381.05,bataindia
0,TTM EPS See historical trend,24.16  (+6.40% YoY),bataindia
1,TTM PE See historical trend,67.00  (Average PE),bataindia
2,P/B See historical trend,14.47 (High P/B),bataindia
3,Face Value,5.00,bataindia
0,Mkt Cap (Rs. Cr.),20803,bataindia
1,Dividend Yield,0.83,bataindia
2,20D Avg Volume,271546,bataindia
3,20D Avg Delivery(%),--,bataindia
4,Sector PE,72.78,bataindia
5,Book Value Per Share,111.90,bataindia
0,Open,- -,bataindia
1,Previous Close,- -,bataindia
2,Volume,- -,bataindia
3,Value(lacs),- -,bataindia
0,High,- -,bataindia
1,Low,- -,bataindia
2,ATP,- -,bataindia
3,Spot,- -,bataindia
0,Open,573.4,bergerpaintsindia
1,Previous Close,568.85,bergerpaintsindia
2,Volume,1758429.0,bergerpaintsindia
3,Value (Lacs),9873.58,bergerpaintsindia
4,i  VWAP,564.86,bergerpaintsindia
5,Beta,,bergerpaintsindia
0,High,575.85,bergerpaintsindia
1,Low,560.05,bergerpaintsindia
2,UC Limit,625.7,bergerpaintsindia
3,LC Limit,512.0,bergerpaintsindia
4,52 Week High,679.75,bergerpaintsindia
5,52 Week Low,439.29,bergerpaintsindia
0,TTM EPS See historical trend,8.24  (-15.37% YoY),bergerpaintsindia
1,TTM PE See historical trend,68.14  (Low PE),bergerpaintsindia
2,P/B See historical trend,14.57 (Average P/B),bergerpaintsindia
3,Face Value,1.00,bergerpaintsindia
0,Mkt Cap (Rs. Cr.),65454,bergerpaintsindia
1,Dividend Yield,0.57,bergerpaintsindia
2,20D Avg Volume,1824773,bergerpaintsindia
3,20D Avg Delivery(%),--,bergerpaintsindia
4,Sector PE,70.16,bergerpaintsindia
5,Book Value Per Share,38.55,bergerpaintsindia
0,Open,- -,bergerpaintsindia
1,Previous Close,- -,bergerpaintsindia
2,Volume,- -,bergerpaintsindia
3,Value(lacs),- -,bergerpaintsindia
0,High,- -,bergerpaintsindia
1,Low,- -,bergerpaintsindia
2,ATP,- -,bergerpaintsindia
3,Spot,- -,bergerpaintsindia
0,Open,137.9,bharatelectronics
1,Previous Close,138.3,bharatelectronics
2,Volume,19010910.0,bharatelectronics
3,Value (Lacs),26463.19,bharatelectronics
4,i  VWAP,139.23,bharatelectronics
5,Beta,,bharatelectronics
0,High,140.6,bharatelectronics
1,Low,137.2,bharatelectronics
2,UC Limit,152.1,bharatelectronics
3,LC Limit,124.5,bharatelectronics
4,52 Week High,147.15,bharatelectronics
5,52 Week Low,87.0,bharatelectronics
0,TTM EPS See historical trend,4.32  (-61.59% YoY),bharatelectronics
1,TTM PE See historical trend,32.22  (High PE),bharatelectronics
2,P/B See historical trend,8.29 (High P/B),bharatelectronics
3,Face Value,1.00,bharatelectronics
0,Mkt Cap (Rs. Cr.),101752,bharatelectronics
1,Dividend Yield,1.29,bharatelectronics
2,20D Avg Volume,18946824,bharatelectronics
3,20D Avg Delivery(%),--,bharatelectronics
4,Sector PE,45.68,bharatelectronics
5,Book Value Per Share,16.81,bharatelectronics
0,Open,- -,bharatelectronics
1,Previous Close,- -,bharatelectronics
2,Volume,- -,bharatelectronics
3,Value(lacs),- -,bharatelectronics
0,High,- -,bharatelectronics
1,Low,- -,bharatelectronics
2,ATP,- -,bharatelectronics
3,Spot,- -,bharatelectronics
0,Open,1090.95,bharatforge
1,Previous Close,1091.6,bharatforge
2,Volume,545460.0,bharatforge
3,Value (Lacs),5911.15,bharatforge
4,i  VWAP,1079.64,bharatforge
5,Beta,,bharatforge
0,High,1090.95,bharatforge
1,Low,1073.0,bharatforge
2,UC Limit,1200.75,bharatforge
3,LC Limit,982.45,bharatforge
4,52 Week High,1148.05,bharatforge
5,52 Week Low,677.35,bharatforge
0,TTM EPS See historical trend,15.09  (-35.69% YoY),bharatforge
1,TTM PE See historical trend,71.82  (High PE),bharatforge
2,P/B See historical trend,7.53 (High P/B),bharatforge
3,Face Value,2.00,bharatforge
0,Mkt Cap (Rs. Cr.),50456,bharatforge
1,Dividend Yield,0.65,bharatforge
2,20D Avg Volume,1094348,bharatforge
3,20D Avg Delivery(%),--,bharatforge
4,Sector PE,46.39,bharatforge
5,Book Value Per Share,144.02,bharatforge
0,Open,- -,bharatforge
1,Previous Close,- -,bharatforge
2,Volume,- -,bharatforge
3,Value(lacs),- -,bharatforge
0,High,- -,bharatforge
1,Low,- -,bharatforge
2,ATP,- -,bharatforge
3,Spot,- -,bharatforge
0,Open,131.0,bharatheavyelectricals
1,Previous Close,131.0,bharatheavyelectricals
2,Volume,18947214.0,bharatheavyelectricals
3,Value (Lacs),24849.27,bharatheavyelectricals
4,i  VWAP,131.18,bharatheavyelectricals
5,Beta,,bharatheavyelectricals
0,High,132.4,bharatheavyelectricals
1,Low,129.9,bharatheavyelectricals
2,UC Limit,144.1,bharatheavyelectricals
3,LC Limit,117.9,bharatheavyelectricals
4,52 Week High,148.9,bharatheavyelectricals
5,52 Week Low,57.4,bharatheavyelectricals
0,TTM EPS See historical trend,0.92  (-54.59% YoY),bharatheavyelectricals
1,TTM PE See historical trend,142.55  (High PE),bharatheavyelectricals
2,P/B See historical trend,1.71 (High P/B),bharatheavyelectricals
3,Face Value,2.00,bharatheavyelectricals
0,Mkt Cap (Rs. Cr.),45667,bharatheavyelectricals
1,Dividend Yield,0.31,bharatheavyelectricals
2,20D Avg Volume,51992188,bharatheavyelectricals
3,20D Avg Delivery(%),--,bharatheavyelectricals
4,Sector PE,30.12,bharatheavyelectricals
5,Book Value Per Share,77.05,bharatheavyelectricals
0,Open,- -,bharatheavyelectricals
1,Previous Close,- -,bharatheavyelectricals
2,Volume,- -,bharatheavyelectricals
3,Value(lacs),- -,bharatheavyelectricals
0,High,- -,bharatheavyelectricals
1,Low,- -,bharatheavyelectricals
2,ATP,- -,bharatheavyelectricals
3,Spot,- -,bharatheavyelectricals
0,Open,348.5,bharatpetroleumcorporation
1,Previous Close,346.6,bharatpetroleumcorporation
2,Volume,5257277.0,bharatpetroleumcorporation
3,Value (Lacs),17945.72,bharatpetroleumcorporation
4,i  VWAP,343.15,bharatpetroleumcorporation
5,Beta,,bharatpetroleumcorporation
0,High,349.2,bharatpetroleumcorporation
1,Low,340.85,bharatpetroleumcorporation
2,UC Limit,381.25,bharatpetroleumcorporation
3,LC Limit,311.95,bharatpetroleumcorporation
4,52 Week High,397.9,bharatpetroleumcorporation
5,52 Week Low,288.05,bharatpetroleumcorporation
0,TTM EPS See historical trend,87.23  (+598.12% YoY),bharatpetroleumcorporation
1,TTM PE See historical trend,3.91  (Low PE),bharatpetroleumcorporation
2,P/B See historical trend,1.39 (Low P/B),bharatpetroleumcorporation
3,Face Value,10.00,bharatpetroleumcorporation
0,Mkt Cap (Rs. Cr.),74047,bharatpetroleumcorporation
1,Dividend Yield,1.17,bharatpetroleumcorporation
2,20D Avg Volume,4491806,bharatpetroleumcorporation
3,20D Avg Delivery(%),--,bharatpetroleumcorporation
4,Sector PE,29.07,bharatpetroleumcorporation
5,Book Value Per Share,246.92,bharatpetroleumcorporation
0,Open,- -,bharatpetroleumcorporation
1,Previous Close,- -,bharatpetroleumcorporation
2,Volume,- -,bharatpetroleumcorporation
3,Value(lacs),- -,bharatpetroleumcorporation
0,High,- -,bharatpetroleumcorporation
1,Low,- -,bharatpetroleumcorporation
2,ATP,- -,bharatpetroleumcorporation
3,Spot,- -,bharatpetroleumcorporation
0,Open,918.25,bhartiairtel
1,Previous Close,926.4,bhartiairtel
2,Volume,4338272.0,bhartiairtel
3,Value (Lacs),40142.03,bhartiairtel
4,i  VWAP,923.23,bhartiairtel
5,Beta,,bhartiairtel
0,High,928.25,bhartiairtel
1,Low,916.05,bhartiairtel
2,UC Limit,1019.0,bhartiairtel
3,LC Limit,833.8,bhartiairtel
4,52 Week High,948.7,bhartiairtel
5,52 Week Low,735.8,bhartiairtel
0,TTM EPS See historical trend,14.61  (+46.41% YoY),bhartiairtel
1,TTM PE See historical trend,63.33  (Average PE),bhartiairtel
2,P/B See historical trend,6.82 (High P/B),bhartiairtel
3,Face Value,5.00,bhartiairtel
0,Mkt Cap (Rs. Cr.),528848,bhartiairtel
1,Dividend Yield,0.43,bhartiairtel
2,20D Avg Volume,5070292,bhartiairtel
3,20D Avg Delivery(%),--,bhartiairtel
4,Sector PE,85.54,bhartiairtel
5,Book Value Per Share,135.74,bhartiairtel
0,Open,- -,bhartiairtel
1,Previous Close,- -,bhartiairtel
2,Volume,- -,bhartiairtel
3,Value(lacs),- -,bhartiairtel
0,High,- -,bhartiairtel
1,Low,- -,bhartiairtel
2,ATP,- -,bhartiairtel
3,Spot,- -,bhartiairtel
0,Open,269.1,biocon
1,Previous Close,272.2,biocon
2,Volume,1984718.0,biocon
3,Value (Lacs),5412.33,biocon
4,i  VWAP,272.92,biocon
5,Beta,,biocon
0,High,274.9,biocon
1,Low,269.1,biocon
2,UC Limit,299.4,biocon
3,LC Limit,245.0,biocon
4,52 Week High,299.15,biocon
5,52 Week Low,191.55,biocon
0,TTM EPS See historical trend,3.50  (-40.68% YoY),biocon
1,TTM PE See historical trend,77.91  (High PE),biocon
2,P/B See historical trend,1.84 (Low P/B),biocon
3,Face Value,5.00,biocon
0,Mkt Cap (Rs. Cr.),32740,biocon
1,Dividend Yield,0.55,biocon
2,20D Avg Volume,3256882,biocon
3,20D Avg Delivery(%),--,biocon
4,Sector PE,44.47,biocon
5,Book Value Per Share,148.81,biocon
0,Open,- -,biocon
1,Previous Close,- -,biocon
2,Volume,- -,biocon
3,Value(lacs),- -,biocon
0,High,- -,biocon
1,Low,- -,biocon
2,ATP,- -,biocon
3,Spot,- -,biocon
0,Open,482.0,birlasoft
1,Previous Close,483.35,birlasoft
2,Volume,2451623.0,birlasoft
3,Value (Lacs),12180.89,birlasoft
4,i  VWAP,494.86,birlasoft
5,Beta,,birlasoft
0,High,502.5,birlasoft
1,Low,480.0,birlasoft
2,UC Limit,531.65,birlasoft
3,LC Limit,435.05,birlasoft
4,52 Week High,535.55,birlasoft
5,52 Week Low,250.25,birlasoft
0,TTM EPS See historical trend,12.64  (-24.81% YoY),birlasoft
1,TTM PE See historical trend,39.31  (High PE),birlasoft
2,P/B See historical trend,5.60 (High P/B),birlasoft
3,Face Value,2.00,birlasoft
0,Mkt Cap (Rs. Cr.),13691,birlasoft
1,Dividend Yield,0.70,birlasoft
2,20D Avg Volume,2150023,birlasoft
3,20D Avg Delivery(%),--,birlasoft
4,Sector PE,31.21,birlasoft
5,Book Value Per Share,88.85,birlasoft
0,Open,- -,birlasoft
1,Previous Close,- -,birlasoft
2,Volume,- -,birlasoft
3,Value(lacs),- -,birlasoft
0,High,- -,birlasoft
1,Low,- -,birlasoft
2,ATP,- -,birlasoft
3,Spot,- -,birlasoft
0,Open,19060.0,bosch
1,Previous Close,19019.7,bosch
2,Volume,28949.0,bosch
3,Value (Lacs),5431.66,bosch
4,i  VWAP,18792.44,bosch
5,Beta,,bosch
0,High,19060.0,bosch
1,Low,18625.1,bosch
2,UC Limit,20921.65,bosch
3,LC Limit,17117.75,bosch
4,52 Week High,19990.0,bosch
5,52 Week Low,15300.0,bosch
0,TTM EPS See historical trend,508.82  (+16.17% YoY),bosch
1,TTM PE See historical trend,36.88  (Low PE),bosch
2,P/B See historical trend,5.03 (Average P/B),bosch
3,Face Value,10.00,bosch
0,Mkt Cap (Rs. Cr.),55338,bosch
1,Dividend Yield,2.56,bosch
2,20D Avg Volume,22341,bosch
3,20D Avg Delivery(%),--,bosch
4,Sector PE,35.02,bosch
5,Book Value Per Share,3731.34,bosch
0,Open,- -,bosch
1,Previous Close,- -,bosch
2,Volume,- -,bosch
3,Value(lacs),- -,bosch
0,High,- -,bosch
1,Low,- -,bosch
2,ATP,- -,bosch
3,Spot,- -,bosch
0,Open,4524.8,britanniaindustries
1,Previous Close,4537.15,britanniaindustries
2,Volume,543482.0,britanniaindustries
3,Value (Lacs),24431.96,britanniaindustries
4,i  VWAP,4516.55,britanniaindustries
5,Beta,,britanniaindustries
0,High,4553.25,britanniaindustries
1,Low,4486.6,britanniaindustries
2,UC Limit,4990.85,britanniaindustries
3,LC Limit,4083.45,britanniaindustries
4,52 Week High,5270.35,britanniaindustries
5,52 Week Low,3690.0,britanniaindustries
0,TTM EPS See historical trend,101.38  (+65.83% YoY),britanniaindustries
1,TTM PE See historical trend,44.34  (Low PE),britanniaindustries
2,P/B See historical trend,30.64 (Average P/B),britanniaindustries
3,Face Value,1.00,britanniaindustries
0,Mkt Cap (Rs. Cr.),108281,britanniaindustries
1,Dividend Yield,1.60,britanniaindustries
2,20D Avg Volume,363881,britanniaindustries
3,20D Avg Delivery(%),--,britanniaindustries
4,Sector PE,66.15,britanniaindustries
5,Book Value Per Share,146.73,britanniaindustries
0,Open,- -,britanniaindustries
1,Previous Close,- -,britanniaindustries
2,Volume,- -,britanniaindustries
3,Value(lacs),- -,britanniaindustries
0,High,- -,britanniaindustries
1,Low,- -,britanniaindustries
2,ATP,- -,britanniaindustries
3,Spot,- -,britanniaindustries
0,Open,764.75,canfinhomes
1,Previous Close,764.8,canfinhomes
2,Volume,425743.0,canfinhomes
3,Value (Lacs),3258.42,canfinhomes
4,i  VWAP,765.84,canfinhomes
5,Beta,,canfinhomes
0,High,772.45,canfinhomes
1,Low,760.3,canfinhomes
2,UC Limit,841.25,canfinhomes
3,LC Limit,688.35,canfinhomes
4,52 Week High,909.8,canfinhomes
5,52 Week Low,468.0,canfinhomes
0,TTM EPS See historical trend,0.00  (+22.51% YoY),canfinhomes
1,TTM PE See historical trend,--  (Average PE),canfinhomes
2,P/B See historical trend,0.00 (Average P/B),canfinhomes
3,Face Value,2.00,canfinhomes
0,Mkt Cap (Rs. Cr.),10191,canfinhomes
1,Dividend Yield,0.46,canfinhomes
2,20D Avg Volume,678602,canfinhomes
3,20D Avg Delivery(%),--,canfinhomes
4,Sector PE,20.61,canfinhomes
5,Book Value Per Share,--,canfinhomes
0,Open,- -,canfinhomes
1,Previous Close,- -,canfinhomes
2,Volume,- -,canfinhomes
3,Value(lacs),- -,canfinhomes
0,High,- -,canfinhomes
1,Low,- -,canfinhomes
2,ATP,- -,canfinhomes
3,Spot,- -,canfinhomes
0,Open,376.25,canarabank
1,Previous Close,376.25,canarabank
2,Volume,8663129.0,canarabank
3,Value (Lacs),33305.4,canarabank
4,i  VWAP,380.13,canarabank
5,Beta,,canarabank
0,High,386.5,canarabank
1,Low,373.6,canarabank
2,UC Limit,413.85,canarabank
3,LC Limit,338.65,canarabank
4,52 Week High,386.5,canarabank
5,52 Week Low,214.4,canarabank
0,TTM EPS See historical trend,70.63  (+87.60% YoY),canarabank
1,TTM PE See historical trend,5.44  (Average PE),canarabank
2,P/B See historical trend,0.99 (High P/B),canarabank
3,Face Value,10.00,canarabank
0,Mkt Cap (Rs. Cr.),69744,canarabank
1,Dividend Yield,3.12,canarabank
2,20D Avg Volume,12389937,canarabank
3,20D Avg Delivery(%),--,canarabank
4,Sector PE,12.04,canarabank
5,Book Value Per Share,388.97,canarabank
0,Open,- -,canarabank
1,Previous Close,- -,canarabank
2,Volume,- -,canarabank
3,Value(lacs),- -,canarabank
0,High,- -,canarabank
1,Low,- -,canarabank
2,ATP,- -,canarabank
3,Spot,- -,canarabank
0,Open,276.65,chambalfertiliserschemicals
1,Previous Close,276.85,chambalfertiliserschemicals
2,Volume,678800.0,chambalfertiliserschemicals
3,Value (Lacs),1870.77,chambalfertiliserschemicals
4,i  VWAP,275.26,chambalfertiliserschemicals
5,Beta,,chambalfertiliserschemicals
0,High,276.65,chambalfertiliserschemicals
1,Low,274.1,chambalfertiliserschemicals
2,UC Limit,304.5,chambalfertiliserschemicals
3,LC Limit,249.2,chambalfertiliserschemicals
4,52 Week High,332.45,chambalfertiliserschemicals
5,52 Week Low,248.4,chambalfertiliserschemicals
0,TTM EPS See historical trend,24.77  (-32.46% YoY),chambalfertiliserschemicals
1,TTM PE See historical trend,11.13  (High PE),chambalfertiliserschemicals
2,P/B See historical trend,1.63 (Low P/B),chambalfertiliserschemicals
3,Face Value,10.00,chambalfertiliserschemicals
0,Mkt Cap (Rs. Cr.),11471,chambalfertiliserschemicals
1,Dividend Yield,2.72,chambalfertiliserschemicals
2,20D Avg Volume,2857526,chambalfertiliserschemicals
3,20D Avg Delivery(%),--,chambalfertiliserschemicals
4,Sector PE,13.59,chambalfertiliserschemicals
5,Book Value Per Share,169.76,chambalfertiliserschemicals
0,Open,- -,chambalfertiliserschemicals
1,Previous Close,- -,chambalfertiliserschemicals
2,Volume,- -,chambalfertiliserschemicals
3,Value(lacs),- -,chambalfertiliserschemicals
0,High,- -,chambalfertiliserschemicals
1,Low,- -,chambalfertiliserschemicals
2,ATP,- -,chambalfertiliserschemicals
3,Spot,- -,chambalfertiliserschemicals
0,Open,1218.45,cholamandalaminvestmentfinancecompany
1,Previous Close,1217.55,cholamandalaminvestmentfinancecompany
2,Volume,3584950.0,cholamandalaminvestmentfinancecompany
3,Value (Lacs),44948.1,cholamandalaminvestmentfinancecompany
4,i  VWAP,1238.79,cholamandalaminvestmentfinancecompany
5,Beta,,cholamandalaminvestmentfinancecompany
0,High,1257.85,cholamandalaminvestmentfinancecompany
1,Low,1213.75,cholamandalaminvestmentfinancecompany
2,UC Limit,1339.3,cholamandalaminvestmentfinancecompany
3,LC Limit,1095.8,cholamandalaminvestmentfinancecompany
4,52 Week High,1257.85,cholamandalaminvestmentfinancecompany
5,52 Week Low,658.0,cholamandalaminvestmentfinancecompany
0,TTM EPS See historical trend,34.20  (+17.75% YoY),cholamandalaminvestmentfinancecompany
1,TTM PE See historical trend,36.66  (High PE),cholamandalaminvestmentfinancecompany
2,P/B See historical trend,7.19 (High P/B),cholamandalaminvestmentfinancecompany
3,Face Value,2.00,cholamandalaminvestmentfinancecompany
0,Mkt Cap (Rs. Cr.),103126,cholamandalaminvestmentfinancecompany
1,Dividend Yield,0.16,cholamandalaminvestmentfinancecompany
2,20D Avg Volume,2405350,cholamandalaminvestmentfinancecompany
3,20D Avg Delivery(%),--,cholamandalaminvestmentfinancecompany
4,Sector PE,29.06,cholamandalaminvestmentfinancecompany
5,Book Value Per Share,174.42,cholamandalaminvestmentfinancecompany
0,Open,- -,cholamandalaminvestmentfinancecompany
1,Previous Close,- -,cholamandalaminvestmentfinancecompany
2,Volume,- -,cholamandalaminvestmentfinancecompany
3,Value(lacs),- -,cholamandalaminvestmentfinancecompany
0,High,- -,cholamandalaminvestmentfinancecompany
1,Low,- -,cholamandalaminvestmentfinancecompany
2,ATP,- -,cholamandalaminvestmentfinancecompany
3,Spot,- -,cholamandalaminvestmentfinancecompany
0,Open,1184.0,cipla
1,Previous Close,1186.15,cipla
2,Volume,1581125.0,cipla
3,Value (Lacs),18701.55,cipla
4,i  VWAP,1182.45,cipla
