,0,1,2,3,4,5,6,Stock
5,Net Cash Used From Financing Activities,4791.25,2802.80,588.45,154.20,104.65,,bandhanbank
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,1124.56,0.00,,bandhanbank
7,Net Inc/Dec In Cash And Cash Equivalents,-1071.30,3093.02,-2159.98,2550.23,426.86,,bandhanbank
8,Cash And Cash Equivalents Begin of Year,9318.80,6227.81,8352.41,5802.18,5375.33,,bandhanbank
9,Cash And Cash Equivalents End Of Year,8247.50,9320.82,6192.43,8352.41,5802.18,,bandhanbank
0,Cash Flow of Bank Of Baroda (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bankbaroda
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bankbaroda
2,Net Profit/Loss Before Extraordinary Items And Tax,20781.87,10157.76,6466.94,-1248.34,1537.62,,bankbaroda
3,Net CashFlow From Operating Activities,-21270.55,6531.93,-887.05,1519.33,-1449.07,,bankbaroda
4,Net Cash Used In Investing Activities,-1096.26,-3645.07,-471.39,-139.00,-2537.37,,bankbaroda
5,Net Cash Used From Financing Activities,-5488.40,-1319.39,-985.50,14728.67,4448.53,,bankbaroda
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,17011.23,0.00,,bankbaroda
7,Net Inc/Dec In Cash And Cash Equivalents,-27855.21,1567.47,-2343.94,33120.23,462.09,,bankbaroda
8,Cash And Cash Equivalents Begin of Year,130228.60,128661.13,131005.07,97884.84,97422.75,,bankbaroda
9,Cash And Cash Equivalents End Of Year,102373.39,130228.60,128661.13,131005.07,97884.84,,bankbaroda
0,Cash Flow of Bata India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bataindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bataindia
2,Net Profit/Loss Before Extraordinary Items And Tax,429.84,139.70,-116.64,487.24,477.69,,bataindia
3,Net CashFlow From Operating Activities,628.82,211.51,461.05,581.71,344.85,,bataindia
4,Net Cash Used In Investing Activities,438.53,92.80,-52.68,-189.01,-277.65,,bataindia
5,Net Cash Used From Financing Activities,-1010.53,-341.03,-369.10,-436.08,-63.14,,bataindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bataindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bataindia
8,Net Inc/Dec In Cash And Cash Equivalents,56.82,-36.72,39.28,-43.37,4.07,,bataindia
9,Cash And Cash Equivalents Begin of Year,17.77,54.49,15.21,58.58,54.51,,bataindia
10,Cash And Cash Equivalents End Of Year,74.59,17.77,54.49,15.21,58.58,,bataindia
0,Cash Flow of Berger Paints India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bergerpaintsindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bergerpaintsindia
2,Net Profit/Loss Before Extraordinary Items And Tax,1162.34,1122.29,978.62,883.16,770.60,,bergerpaintsindia
3,Net CashFlow From Operating Activities,975.97,566.50,795.76,724.64,561.67,,bergerpaintsindia
4,Net Cash Used In Investing Activities,-600.25,-521.29,-456.70,-223.37,-409.05,,bergerpaintsindia
5,Net Cash Used From Financing Activities,-362.85,-78.13,-281.76,-479.42,-179.14,,bergerpaintsindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bergerpaintsindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bergerpaintsindia
8,Net Inc/Dec In Cash And Cash Equivalents,12.87,-32.92,57.30,21.85,-26.52,,bergerpaintsindia
9,Cash And Cash Equivalents Begin of Year,103.30,136.22,78.92,57.07,83.59,,bergerpaintsindia
10,Cash And Cash Equivalents End Of Year,116.17,103.30,136.22,78.92,57.07,,bergerpaintsindia
0,Cash Flow of Bharat Electronics (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bharatelectronics
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bharatelectronics
2,Net Profit/Loss Before Extraordinary Items And Tax,3922.91,3212.00,2972.20,2510.49,2666.98,,bharatelectronics
3,Net CashFlow From Operating Activities,1266.86,4207.22,5093.22,2570.41,1546.08,,bharatelectronics
4,Net Cash Used In Investing Activities,2690.84,-4871.66,-2595.22,-648.96,-928.14,,bharatelectronics
5,Net Cash Used From Financing Activities,-1312.87,-1077.60,-1075.73,-1060.52,-662.67,,bharatelectronics
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bharatelectronics
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bharatelectronics
8,Net Inc/Dec In Cash And Cash Equivalents,2644.83,-1742.04,1422.27,860.93,-44.73,,bharatelectronics
9,Cash And Cash Equivalents Begin of Year,1300.86,3042.90,1620.63,759.70,804.43,,bharatelectronics
10,Cash And Cash Equivalents End Of Year,3945.69,1300.86,3042.90,1620.63,759.70,,bharatelectronics
0,Cash Flow of Bharat Forge (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bharatforge
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bharatforge
2,Net Profit/Loss Before Extraordinary Items And Tax,826.95,1413.53,4.52,504.61,1598.98,,bharatforge
3,Net CashFlow From Operating Activities,1294.47,505.85,1020.02,1521.95,911.47,,bharatforge
4,Net Cash Used In Investing Activities,-1671.33,-690.05,-1511.06,-1132.24,-1175.09,,bharatforge
5,Net Cash Used From Financing Activities,280.27,310.17,578.30,-381.42,367.65,,bharatforge
6,Foreign Exchange Gains / Losses,5.76,0.36,47.44,18.12,-20.80,,bharatforge
7,Adjustments On Amalgamation Merger Demerger Others,41.13,-15.21,0.00,0.00,0.00,,bharatforge
8,Net Inc/Dec In Cash And Cash Equivalents,-49.71,111.11,134.70,26.41,83.23,,bharatforge
9,Cash And Cash Equivalents Begin of Year,558.42,447.32,312.62,286.21,202.98,,bharatforge
10,Cash And Cash Equivalents End Of Year,508.71,558.42,447.32,312.62,286.21,,bharatforge
0,Cash Flow of Bharat Heavy Electricals (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bharatheavyelectricals
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bharatheavyelectricals
2,Net Profit/Loss Before Extraordinary Items And Tax,479.44,470.46,-3595.93,-659.07,1839.74,,bharatheavyelectricals
3,Net CashFlow From Operating Activities,-741.52,660.25,561.60,-2891.50,-3860.15,,bharatheavyelectricals
4,Net Cash Used In Investing Activities,1480.46,-1125.32,-42.50,1877.06,1918.85,,bharatheavyelectricals
5,Net Cash Used From Financing Activities,88.96,-329.49,-395.80,1621.99,-31.64,,bharatheavyelectricals
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bharatheavyelectricals
7,Adjustments On Amalgamation Merger Demerger Others,0.00,7.28,0.00,0.00,0.00,,bharatheavyelectricals
8,Net Inc/Dec In Cash And Cash Equivalents,827.90,-787.28,123.30,607.55,-1972.94,,bharatheavyelectricals
9,Cash And Cash Equivalents Begin of Year,732.62,1519.90,1396.60,789.05,2768.68,,bharatheavyelectricals
10,Cash And Cash Equivalents End Of Year,1560.52,732.62,1519.90,1396.60,795.74,,bharatheavyelectricals
0,Cash Flow of Bharat Petroleum Corporation (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bharatpetroleumcorporation
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bharatpetroleumcorporation
2,Net Profit/Loss Before Extraordinary Items And Tax,2821.13,16036.77,22432.02,3651.57,12905.37,,bharatpetroleumcorporation
3,Net CashFlow From Operating Activities,12465.60,20335.63,23553.81,7973.46,10157.15,,bharatpetroleumcorporation
4,Net Cash Used In Investing Activities,-7806.41,-8137.57,-2572.71,-11227.56,-10451.17,,bharatpetroleumcorporation
5,Net Cash Used From Financing Activities,-4402.01,-17671.68,-13980.90,3583.21,207.04,,bharatpetroleumcorporation
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bharatpetroleumcorporation
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bharatpetroleumcorporation
8,Net Inc/Dec In Cash And Cash Equivalents,257.18,-5473.62,7000.20,329.11,-86.98,,bharatpetroleumcorporation
9,Cash And Cash Equivalents Begin of Year,2055.54,7529.16,528.96,199.85,286.83,,bharatpetroleumcorporation
10,Cash And Cash Equivalents End Of Year,2312.72,2055.54,7529.16,528.96,199.85,,bharatpetroleumcorporation
0,Cash Flow of Bharti Airtel (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bhartiairtel
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bhartiairtel
2,Net Profit/Loss Before Extraordinary Items And Tax,16560.70,12483.10,-3118.40,-42846.50,-1731.80,,bhartiairtel
3,Net CashFlow From Operating Activities,65324.60,55016.60,48205.00,18128.70,20070.20,,bhartiairtel
4,Net Cash Used In Investing Activities,-39080.20,-41869.60,-26888.40,-30491.90,-28500.90,,bhartiairtel
5,Net Cash Used From Financing Activities,-24469.50,-15203.20,-24910.30,19144.40,9463.80,,bhartiairtel
6,Foreign Exchange Gains / Losses,-152.20,391.90,-397.20,893.40,215.30,,bhartiairtel
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bhartiairtel
8,Net Inc/Dec In Cash And Cash Equivalents,1622.70,-1664.30,-3990.90,7674.60,1248.40,,bhartiairtel
9,Cash And Cash Equivalents Begin of Year,7398.70,9063.00,13053.90,5379.30,4130.90,,bhartiairtel
10,Cash And Cash Equivalents End Of Year,9021.40,7398.70,9063.00,13053.90,5379.30,,bhartiairtel
0,Cash Flow of Biocon (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,biocon
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,biocon
2,Net Profit/Loss Before Extraordinary Items And Tax,643.00,771.60,846.20,870.90,1002.60,,biocon
3,Net CashFlow From Operating Activities,1852.50,1176.60,1159.70,1283.10,1154.60,,biocon
4,Net Cash Used In Investing Activities,-14281.80,-1699.10,-3624.70,-1558.90,-713.80,,biocon
5,Net Cash Used From Financing Activities,13048.70,242.10,2564.00,387.60,-241.70,,biocon
6,Foreign Exchange Gains / Losses,21.70,3.30,7.10,53.60,11.20,,biocon
7,Adjustments On Amalgamation Merger Demerger Others,0.00,33.80,0.00,0.00,0.00,,biocon
8,Net Inc/Dec In Cash And Cash Equivalents,641.10,-243.30,106.10,165.40,210.30,,biocon
9,Cash And Cash Equivalents Begin of Year,653.70,897.00,790.90,659.30,449.00,,biocon
10,Cash And Cash Equivalents End Of Year,1294.80,653.70,897.00,824.70,659.30,,biocon
0,Cash Flow of Birlasoft (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,birlasoft
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,birlasoft
2,Net Profit/Loss Before Extraordinary Items And Tax,331.58,463.64,320.83,224.35,292.16,,birlasoft
3,Net CashFlow From Operating Activities,560.92,280.69,557.84,309.91,-71.58,,birlasoft
4,Net Cash Used In Investing Activities,251.69,-306.68,-444.45,-43.75,124.80,,birlasoft
5,Net Cash Used From Financing Activities,-636.20,-146.73,-96.87,-179.69,-116.16,,birlasoft
6,Foreign Exchange Gains / Losses,-0.12,-2.81,0.00,1.42,-1.49,,birlasoft
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,-38.99,,birlasoft
8,Net Inc/Dec In Cash And Cash Equivalents,176.29,-175.53,16.53,87.88,-103.42,,birlasoft
9,Cash And Cash Equivalents Begin of Year,290.56,466.09,449.57,361.68,465.10,,birlasoft
10,Cash And Cash Equivalents End Of Year,466.85,290.56,466.09,449.57,361.68,,birlasoft
0,Cash Flow of Bosch (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,bosch
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,bosch
2,Net Profit/Loss Before Extraordinary Items And Tax,1883.40,1501.20,566.60,1006.50,2341.30,,bosch
3,Net CashFlow From Operating Activities,1213.70,269.30,715.40,1336.10,593.20,,bosch
4,Net Cash Used In Investing Activities,261.70,-31.80,-343.50,-872.90,1765.90,,bosch
5,Net Cash Used From Financing Activities,-1239.40,-383.10,-338.20,-399.00,-2530.80,,bosch
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,bosch
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,bosch
8,Net Inc/Dec In Cash And Cash Equivalents,236.00,-145.60,33.70,64.20,-171.70,,bosch
9,Cash And Cash Equivalents Begin of Year,143.30,288.90,255.20,191.00,362.70,,bosch
10,Cash And Cash Equivalents End Of Year,379.30,143.30,288.90,255.20,191.00,,bosch
0,Cash Flow of Britannia Industries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,britanniaindustries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,britanniaindustries
2,Net Profit/Loss Before Extraordinary Items And Tax,3027.36,2078.53,2512.80,1843.86,1768.90,,britanniaindustries
3,Net CashFlow From Operating Activities,2526.21,1299.52,1851.07,1484.53,1155.78,,britanniaindustries
4,Net Cash Used In Investing Activities,-1517.06,910.89,461.26,-1531.62,-855.53,,britanniaindustries
5,Net Cash Used From Financing Activities,-1028.37,-2245.84,-2243.69,57.94,-352.68,,britanniaindustries
6,Foreign Exchange Gains / Losses,10.06,3.30,-2.44,5.69,3.31,,britanniaindustries
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,britanniaindustries
8,Net Inc/Dec In Cash And Cash Equivalents,-9.16,-32.13,66.20,16.54,-49.12,,britanniaindustries
9,Cash And Cash Equivalents Begin of Year,109.32,141.45,75.25,58.72,107.84,,britanniaindustries
10,Cash And Cash Equivalents End Of Year,100.16,109.32,141.45,75.26,58.72,,britanniaindustries
0,Cash Flow of Can Fin Homes (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,canfinhomes
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,canfinhomes
2,Net Profit/Loss Before Extraordinary Items And Tax,824.03,635.06,617.58,518.29,469.50,,canfinhomes
3,Net CashFlow From Operating Activities,-4044.03,-3916.31,-851.24,-1842.12,-2334.93,,canfinhomes
4,Net Cash Used In Investing Activities,-327.27,-1380.34,-28.26,-13.14,-3.71,,canfinhomes
5,Net Cash Used From Financing Activities,4370.48,5298.55,507.98,1826.04,2739.43,,canfinhomes
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,canfinhomes
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,canfinhomes
8,Net Inc/Dec In Cash And Cash Equivalents,-0.82,1.91,-371.53,-29.22,400.80,,canfinhomes
9,Cash And Cash Equivalents Begin of Year,2.70,0.79,372.32,401.53,0.73,,canfinhomes
10,Cash And Cash Equivalents End Of Year,1.88,2.70,0.79,372.32,401.53,,canfinhomes
0,Cash Flow of Canara Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,canarabank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,canarabank
2,Net Profit/Loss Before Extraordinary Items And Tax,11254.75,6124.83,2890.60,-1986.43,601.85,,canarabank
3,Net CashFlow From Operating Activities,-39977.87,918.99,59117.67,-5288.43,18236.72,,canarabank
4,Net Cash Used In Investing Activities,-1237.80,-1255.88,-1029.13,-411.53,-730.40,,canarabank
5,Net Cash Used From Financing Activities,445.36,4035.45,290.08,7792.27,-1184.59,,canarabank
6,Foreign Exchange Gains / Losses,81.70,-173.50,-87.33,-33.73,-15.09,,canarabank
7,Net Inc/Dec In Cash And Cash Equivalents,-40688.61,3525.06,58291.29,2058.58,16306.64,,canarabank
8,Cash And Cash Equivalents Begin of Year,182391.43,178866.37,120575.10,66531.24,50224.60,,canarabank
9,Cash And Cash Equivalents End Of Year,141702.82,182391.43,178866.39,68589.82,66531.24,,canarabank
0,Cash Flow of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,chambalfertiliserschemicals
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,chambalfertiliserschemicals
2,Net Profit/Loss Before Extraordinary Items And Tax,1416.33,2230.90,2359.53,1329.33,833.43,,chambalfertiliserschemicals
3,Net CashFlow From Operating Activities,3239.26,-24.23,6943.55,827.09,-1129.87,,chambalfertiliserschemicals
4,Net Cash Used In Investing Activities,-1873.16,-119.13,-196.26,-455.25,-1125.18,,chambalfertiliserschemicals
5,Net Cash Used From Financing Activities,-1861.99,-212.79,-6006.85,-283.19,2263.00,,chambalfertiliserschemicals
6,Foreign Exchange Gains / Losses,0.80,0.26,1.34,-7.06,-6.33,,chambalfertiliserschemicals
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,chambalfertiliserschemicals
8,Net Inc/Dec In Cash And Cash Equivalents,-495.09,-355.89,741.78,81.59,1.62,,chambalfertiliserschemicals
9,Cash And Cash Equivalents Begin of Year,532.02,887.91,146.13,64.54,62.92,,chambalfertiliserschemicals
10,Cash And Cash Equivalents End Of Year,36.93,532.02,887.91,146.13,64.54,,chambalfertiliserschemicals
0,Cash Flow of Cholamandalam Investment and Finance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,cholamandalaminvestmentfinancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,cholamandalaminvestmentfinancecompany
2,Net Profit/Loss Before Extraordinary Items And Tax,3614.59,2907.60,2047.90,1588.22,1831.53,,cholamandalaminvestmentfinancecompany
3,Net CashFlow From Operating Activities,-27105.05,-5571.33,-8841.95,-2074.77,-9317.34,,cholamandalaminvestmentfinancecompany
4,Net Cash Used In Investing Activities,-2148.41,1639.54,-1572.28,-54.05,-10.86,,cholamandalaminvestmentfinancecompany
5,Net Cash Used From Financing Activities,27466.47,5150.27,8515.87,2451.81,12190.59,,cholamandalaminvestmentfinancecompany
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,cholamandalaminvestmentfinancecompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,-0.50,,cholamandalaminvestmentfinancecompany
8,Net Inc/Dec In Cash And Cash Equivalents,-1786.99,1218.48,-1898.36,322.99,2861.89,,cholamandalaminvestmentfinancecompany
9,Cash And Cash Equivalents Begin of Year,2698.84,1480.36,3484.57,3161.58,299.69,,cholamandalaminvestmentfinancecompany
10,Cash And Cash Equivalents End Of Year,911.85,2698.84,1586.21,3484.57,3161.58,,cholamandalaminvestmentfinancecompany
0,Cash Flow of Cipla (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,cipla
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,cipla
2,Net Profit/Loss Before Extraordinary Items And Tax,4220.77,3675.39,3290.06,2178.18,2079.14,,cipla
3,Net CashFlow From Operating Activities,3237.65,3325.90,3755.20,3068.45,1691.14,,cipla
4,Net Cash Used In Investing Activities,-2388.51,-1871.88,-2387.18,104.04,-1668.68,,cipla
5,Net Cash Used From Financing Activities,-958.29,-1599.79,-1329.90,-2948.82,-348.72,,cipla
6,Foreign Exchange Gains / Losses,12.37,13.45,12.79,10.35,-18.85,,cipla
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,cipla
8,Net Inc/Dec In Cash And Cash Equivalents,-96.78,-132.32,50.91,234.02,-345.11,,cipla
9,Cash And Cash Equivalents Begin of Year,658.11,790.43,742.38,508.36,853.47,,cipla
10,Cash And Cash Equivalents End Of Year,561.33,658.11,793.29,742.38,508.36,,cipla
0,Cash Flow of City Union Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,cityunionbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,cityunionbank
2,Net Profit/Loss Before Extraordinary Items And Tax,937.48,760.17,592.82,476.32,682.85,,cityunionbank
3,Net CashFlow From Operating Activities,100.40,1165.50,921.80,1836.23,396.91,,cityunionbank
4,Net Cash Used In Investing Activities,-71.88,-62.84,-37.96,-59.59,-86.69,,cityunionbank
5,Net Cash Used From Financing Activities,-66.17,-30.79,9.57,-18.28,16.63,,cityunionbank
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,cityunionbank
7,Net Inc/Dec In Cash And Cash Equivalents,-37.66,1071.87,893.41,1758.36,326.84,,cityunionbank
8,Cash And Cash Equivalents Begin of Year,6686.93,5615.06,4721.65,2963.28,2636.44,,cityunionbank
9,Cash And Cash Equivalents End Of Year,6649.27,6686.93,5615.06,4721.65,2963.28,,cityunionbank
0,Cash Flow of Coal India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,coalindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,coalindia
2,Net Profit/Loss Before Extraordinary Items And Tax,38000.81,23616.28,18009.24,24071.32,27125.46,,coalindia
3,Net CashFlow From Operating Activities,35686.21,41087.51,10559.85,4977.24,16695.46,,coalindia
4,Net Cash Used In Investing Activities,-23422.99,-26481.03,338.87,1032.84,-8265.84,,coalindia
5,Net Cash Used From Financing Activities,-13661.14,-13441.24,-8455.40,-4790.87,-10151.58,,coalindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,coalindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,coalindia
8,Net Inc/Dec In Cash And Cash Equivalents,-1397.92,1165.24,2443.32,1219.21,-1721.96,,coalindia
9,Cash And Cash Equivalents Begin of Year,7063.30,5112.28,2791.10,1571.89,3997.67,,coalindia
10,Cash And Cash Equivalents End Of Year,5665.38,6277.52,5234.42,2791.10,2275.71,,coalindia
0,Cash Flow of COFORGE LIMITED (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,coforgelimited
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,coforgelimited
2,Net Profit/Loss Before Extraordinary Items And Tax,951.20,861.50,596.20,595.40,562.40,,coforgelimited
3,Net CashFlow From Operating Activities,950.50,765.60,762.30,296.90,452.70,,coforgelimited
4,Net Cash Used In Investing Activities,-271.60,-956.40,-235.40,112.30,-230.00,,coforgelimited
5,Net Cash Used From Financing Activities,-558.20,-155.80,-553.10,-132.70,-106.30,,coforgelimited
6,Foreign Exchange Gains / Losses,2.40,-6.50,6.60,11.30,-7.20,,coforgelimited
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,coforgelimited
8,Net Inc/Dec In Cash And Cash Equivalents,123.10,-353.10,-19.60,287.80,109.20,,coforgelimited
9,Cash And Cash Equivalents Begin of Year,446.80,799.90,819.50,531.70,410.20,,coforgelimited
