,0,1,2,3,4,5,6,Year,Stock
0,Yearly Results of Aarti Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2019,aartiindustries
1,Net Sales/Income from operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2019,aartiindustries
2,Other Operating Income,--,--,--,--,--,,2019,aartiindustries
3,Total Income From Operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2019,aartiindustries
4,EXPENDITURE,,,,,,,2019,aartiindustries
5,Consumption of Raw Materials,3465.00,3266.89,1922.84,1765.21,2813.23,,2019,aartiindustries
6,Purchase of Traded Goods,290.00,210.88,185.79,218.20,143.13,,2019,aartiindustries
7,Increase/Decrease in Stocks,46.00,-229.54,-65.41,-16.09,-63.38,,2019,aartiindustries
8,Power & Fuel,--,--,--,--,--,,2019,aartiindustries
9,Employees Cost,383.00,433.56,358.28,292.34,238.13,,2019,aartiindustries
10,Depreciation,310.00,281.41,218.31,172.64,159.63,,2019,aartiindustries
11,Excise Duty,--,--,--,--,--,,2019,aartiindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,2019,aartiindustries
13,R & D Expenses,--,--,--,--,--,,2019,aartiindustries
14,Provisions And Contingencies,--,--,--,--,--,,2019,aartiindustries
15,Exp. Capitalised,--,--,--,--,--,,2019,aartiindustries
16,Other Expenses,1292.00,1292.79,980.69,805.21,812.69,,2019,aartiindustries
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",779.00,1609.28,716.21,756.90,754.16,,2019,aartiindustries
18,Other Income,--,3.20,1.95,10.51,4.55,,2019,aartiindustries
19,"P/L Before Int., Excpt. Items & Tax",779.00,1612.48,718.16,767.41,758.71,,2019,aartiindustries
20,Interest,166.00,112.88,86.16,121.55,180.96,,2019,aartiindustries
21,P/L Before Exceptional Items & Tax,613.00,1499.60,632.00,645.86,577.75,,2019,aartiindustries
22,Exceptional Items,--,--,--,--,--,,2019,aartiindustries
23,P/L Before Tax,613.00,1499.60,632.00,645.86,577.75,,2019,aartiindustries
24,Tax,67.00,210.75,118.50,122.50,108.45,,2019,aartiindustries
25,P/L After Tax from Ordinary Activities,546.00,1288.85,513.50,523.36,469.30,,2019,aartiindustries
26,Prior Year Adjustments,--,--,--,--,--,,2019,aartiindustries
27,Extra Ordinary Items,--,--,--,--,--,,2019,aartiindustries
28,Net Profit/(Loss) For the Period,546.00,1288.85,513.50,523.36,469.30,,2019,aartiindustries
29,Equity Share Capital,181.00,181.25,87.12,87.12,43.33,,2019,aartiindustries
30,Reserves Excluding Revaluation Reserves,4739.70,5604.17,3324.62,2814.69,2517.08,,2019,aartiindustries
31,Equity Dividend Rate (%),50.00,70.00,60.00,70.00,220.00,,2019,aartiindustries
32,EPS Before Extra Ordinary,,,,,,,2019,aartiindustries
33,Basic EPS,15.06,35.55,29.47,30.04,57.63,,2019,aartiindustries
34,Diluted EPS,15.06,35.55,29.47,30.04,57.63,,2019,aartiindustries
35,EPS After Extra Ordinary,,,,,,,2019,aartiindustries
36,Basic EPS.,15.06,35.55,29.47,30.04,57.63,,2019,aartiindustries
37,Diluted EPS.,15.06,35.55,29.47,30.04,57.63,,2019,aartiindustries
38,Public Share Holding,,,,,,,2019,aartiindustries
39,No Of Shares (Crores),--,--,--,--,--,,2019,aartiindustries
40,Share Holding (%),--,--,--,--,--,,2019,aartiindustries
41,Promoters and Promoter Group Shareholding,,,,,,,2019,aartiindustries
42,a) Pledged/Encumbered,,,,,,,2019,aartiindustries
43,- Number of shares (Crores),--,--,--,--,--,,2019,aartiindustries
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2019,aartiindustries
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2019,aartiindustries
46,b) Non-encumbered,,,,,,,2019,aartiindustries
47,- Number of shares (Crores).,--,--,--,--,--,,2019,aartiindustries
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2019,aartiindustries
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2019,aartiindustries
0,Yearly Results of Aarti Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2020,aartiindustries
1,Net Sales/Income from operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2020,aartiindustries
2,Other Operating Income,--,--,--,--,--,,2020,aartiindustries
3,Total Income From Operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2020,aartiindustries
4,EXPENDITURE,,,,,,,2020,aartiindustries
5,Consumption of Raw Materials,3465.00,3266.89,1922.84,1765.21,2813.23,,2020,aartiindustries
6,Purchase of Traded Goods,290.00,210.88,185.79,218.20,143.13,,2020,aartiindustries
7,Increase/Decrease in Stocks,46.00,-229.54,-65.41,-16.09,-63.38,,2020,aartiindustries
8,Power & Fuel,--,--,--,--,--,,2020,aartiindustries
9,Employees Cost,383.00,433.56,358.28,292.34,238.13,,2020,aartiindustries
10,Depreciation,310.00,281.41,218.31,172.64,159.63,,2020,aartiindustries
11,Excise Duty,--,--,--,--,--,,2020,aartiindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,2020,aartiindustries
13,R & D Expenses,--,--,--,--,--,,2020,aartiindustries
14,Provisions And Contingencies,--,--,--,--,--,,2020,aartiindustries
15,Exp. Capitalised,--,--,--,--,--,,2020,aartiindustries
16,Other Expenses,1292.00,1292.79,980.69,805.21,812.69,,2020,aartiindustries
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",779.00,1609.28,716.21,756.90,754.16,,2020,aartiindustries
18,Other Income,--,3.20,1.95,10.51,4.55,,2020,aartiindustries
19,"P/L Before Int., Excpt. Items & Tax",779.00,1612.48,718.16,767.41,758.71,,2020,aartiindustries
20,Interest,166.00,112.88,86.16,121.55,180.96,,2020,aartiindustries
21,P/L Before Exceptional Items & Tax,613.00,1499.60,632.00,645.86,577.75,,2020,aartiindustries
22,Exceptional Items,--,--,--,--,--,,2020,aartiindustries
23,P/L Before Tax,613.00,1499.60,632.00,645.86,577.75,,2020,aartiindustries
24,Tax,67.00,210.75,118.50,122.50,108.45,,2020,aartiindustries
25,P/L After Tax from Ordinary Activities,546.00,1288.85,513.50,523.36,469.30,,2020,aartiindustries
26,Prior Year Adjustments,--,--,--,--,--,,2020,aartiindustries
27,Extra Ordinary Items,--,--,--,--,--,,2020,aartiindustries
28,Net Profit/(Loss) For the Period,546.00,1288.85,513.50,523.36,469.30,,2020,aartiindustries
29,Equity Share Capital,181.00,181.25,87.12,87.12,43.33,,2020,aartiindustries
30,Reserves Excluding Revaluation Reserves,4739.70,5604.17,3324.62,2814.69,2517.08,,2020,aartiindustries
31,Equity Dividend Rate (%),50.00,70.00,60.00,70.00,220.00,,2020,aartiindustries
32,EPS Before Extra Ordinary,,,,,,,2020,aartiindustries
33,Basic EPS,15.06,35.55,29.47,30.04,57.63,,2020,aartiindustries
34,Diluted EPS,15.06,35.55,29.47,30.04,57.63,,2020,aartiindustries
35,EPS After Extra Ordinary,,,,,,,2020,aartiindustries
36,Basic EPS.,15.06,35.55,29.47,30.04,57.63,,2020,aartiindustries
37,Diluted EPS.,15.06,35.55,29.47,30.04,57.63,,2020,aartiindustries
38,Public Share Holding,,,,,,,2020,aartiindustries
39,No Of Shares (Crores),--,--,--,--,--,,2020,aartiindustries
40,Share Holding (%),--,--,--,--,--,,2020,aartiindustries
41,Promoters and Promoter Group Shareholding,,,,,,,2020,aartiindustries
42,a) Pledged/Encumbered,,,,,,,2020,aartiindustries
43,- Number of shares (Crores),--,--,--,--,--,,2020,aartiindustries
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2020,aartiindustries
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2020,aartiindustries
46,b) Non-encumbered,,,,,,,2020,aartiindustries
47,- Number of shares (Crores).,--,--,--,--,--,,2020,aartiindustries
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2020,aartiindustries
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2020,aartiindustries
0,Yearly Results of Aarti Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2021,aartiindustries
1,Net Sales/Income from operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2021,aartiindustries
2,Other Operating Income,--,--,--,--,--,,2021,aartiindustries
3,Total Income From Operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2021,aartiindustries
4,EXPENDITURE,,,,,,,2021,aartiindustries
5,Consumption of Raw Materials,3465.00,3266.89,1922.84,1765.21,2813.23,,2021,aartiindustries
6,Purchase of Traded Goods,290.00,210.88,185.79,218.20,143.13,,2021,aartiindustries
7,Increase/Decrease in Stocks,46.00,-229.54,-65.41,-16.09,-63.38,,2021,aartiindustries
8,Power & Fuel,--,--,--,--,--,,2021,aartiindustries
9,Employees Cost,383.00,433.56,358.28,292.34,238.13,,2021,aartiindustries
10,Depreciation,310.00,281.41,218.31,172.64,159.63,,2021,aartiindustries
11,Excise Duty,--,--,--,--,--,,2021,aartiindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,2021,aartiindustries
13,R & D Expenses,--,--,--,--,--,,2021,aartiindustries
14,Provisions And Contingencies,--,--,--,--,--,,2021,aartiindustries
15,Exp. Capitalised,--,--,--,--,--,,2021,aartiindustries
16,Other Expenses,1292.00,1292.79,980.69,805.21,812.69,,2021,aartiindustries
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",779.00,1609.28,716.21,756.90,754.16,,2021,aartiindustries
18,Other Income,--,3.20,1.95,10.51,4.55,,2021,aartiindustries
19,"P/L Before Int., Excpt. Items & Tax",779.00,1612.48,718.16,767.41,758.71,,2021,aartiindustries
20,Interest,166.00,112.88,86.16,121.55,180.96,,2021,aartiindustries
21,P/L Before Exceptional Items & Tax,613.00,1499.60,632.00,645.86,577.75,,2021,aartiindustries
22,Exceptional Items,--,--,--,--,--,,2021,aartiindustries
23,P/L Before Tax,613.00,1499.60,632.00,645.86,577.75,,2021,aartiindustries
24,Tax,67.00,210.75,118.50,122.50,108.45,,2021,aartiindustries
25,P/L After Tax from Ordinary Activities,546.00,1288.85,513.50,523.36,469.30,,2021,aartiindustries
26,Prior Year Adjustments,--,--,--,--,--,,2021,aartiindustries
27,Extra Ordinary Items,--,--,--,--,--,,2021,aartiindustries
28,Net Profit/(Loss) For the Period,546.00,1288.85,513.50,523.36,469.30,,2021,aartiindustries
29,Equity Share Capital,181.00,181.25,87.12,87.12,43.33,,2021,aartiindustries
30,Reserves Excluding Revaluation Reserves,4739.70,5604.17,3324.62,2814.69,2517.08,,2021,aartiindustries
31,Equity Dividend Rate (%),50.00,70.00,60.00,70.00,220.00,,2021,aartiindustries
32,EPS Before Extra Ordinary,,,,,,,2021,aartiindustries
33,Basic EPS,15.06,35.55,29.47,30.04,57.63,,2021,aartiindustries
34,Diluted EPS,15.06,35.55,29.47,30.04,57.63,,2021,aartiindustries
35,EPS After Extra Ordinary,,,,,,,2021,aartiindustries
36,Basic EPS.,15.06,35.55,29.47,30.04,57.63,,2021,aartiindustries
37,Diluted EPS.,15.06,35.55,29.47,30.04,57.63,,2021,aartiindustries
38,Public Share Holding,,,,,,,2021,aartiindustries
39,No Of Shares (Crores),--,--,--,--,--,,2021,aartiindustries
40,Share Holding (%),--,--,--,--,--,,2021,aartiindustries
41,Promoters and Promoter Group Shareholding,,,,,,,2021,aartiindustries
42,a) Pledged/Encumbered,,,,,,,2021,aartiindustries
43,- Number of shares (Crores),--,--,--,--,--,,2021,aartiindustries
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2021,aartiindustries
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2021,aartiindustries
46,b) Non-encumbered,,,,,,,2021,aartiindustries
47,- Number of shares (Crores).,--,--,--,--,--,,2021,aartiindustries
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2021,aartiindustries
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2021,aartiindustries
0,Yearly Results of Aarti Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2022,aartiindustries
1,Net Sales/Income from operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2022,aartiindustries
2,Other Operating Income,--,--,--,--,--,,2022,aartiindustries
3,Total Income From Operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2022,aartiindustries
4,EXPENDITURE,,,,,,,2022,aartiindustries
5,Consumption of Raw Materials,3465.00,3266.89,1922.84,1765.21,2813.23,,2022,aartiindustries
6,Purchase of Traded Goods,290.00,210.88,185.79,218.20,143.13,,2022,aartiindustries
7,Increase/Decrease in Stocks,46.00,-229.54,-65.41,-16.09,-63.38,,2022,aartiindustries
8,Power & Fuel,--,--,--,--,--,,2022,aartiindustries
9,Employees Cost,383.00,433.56,358.28,292.34,238.13,,2022,aartiindustries
10,Depreciation,310.00,281.41,218.31,172.64,159.63,,2022,aartiindustries
11,Excise Duty,--,--,--,--,--,,2022,aartiindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,2022,aartiindustries
13,R & D Expenses,--,--,--,--,--,,2022,aartiindustries
14,Provisions And Contingencies,--,--,--,--,--,,2022,aartiindustries
15,Exp. Capitalised,--,--,--,--,--,,2022,aartiindustries
16,Other Expenses,1292.00,1292.79,980.69,805.21,812.69,,2022,aartiindustries
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",779.00,1609.28,716.21,756.90,754.16,,2022,aartiindustries
18,Other Income,--,3.20,1.95,10.51,4.55,,2022,aartiindustries
19,"P/L Before Int., Excpt. Items & Tax",779.00,1612.48,718.16,767.41,758.71,,2022,aartiindustries
20,Interest,166.00,112.88,86.16,121.55,180.96,,2022,aartiindustries
21,P/L Before Exceptional Items & Tax,613.00,1499.60,632.00,645.86,577.75,,2022,aartiindustries
22,Exceptional Items,--,--,--,--,--,,2022,aartiindustries
23,P/L Before Tax,613.00,1499.60,632.00,645.86,577.75,,2022,aartiindustries
24,Tax,67.00,210.75,118.50,122.50,108.45,,2022,aartiindustries
25,P/L After Tax from Ordinary Activities,546.00,1288.85,513.50,523.36,469.30,,2022,aartiindustries
26,Prior Year Adjustments,--,--,--,--,--,,2022,aartiindustries
27,Extra Ordinary Items,--,--,--,--,--,,2022,aartiindustries
28,Net Profit/(Loss) For the Period,546.00,1288.85,513.50,523.36,469.30,,2022,aartiindustries
29,Equity Share Capital,181.00,181.25,87.12,87.12,43.33,,2022,aartiindustries
30,Reserves Excluding Revaluation Reserves,4739.70,5604.17,3324.62,2814.69,2517.08,,2022,aartiindustries
31,Equity Dividend Rate (%),50.00,70.00,60.00,70.00,220.00,,2022,aartiindustries
32,EPS Before Extra Ordinary,,,,,,,2022,aartiindustries
33,Basic EPS,15.06,35.55,29.47,30.04,57.63,,2022,aartiindustries
34,Diluted EPS,15.06,35.55,29.47,30.04,57.63,,2022,aartiindustries
35,EPS After Extra Ordinary,,,,,,,2022,aartiindustries
36,Basic EPS.,15.06,35.55,29.47,30.04,57.63,,2022,aartiindustries
37,Diluted EPS.,15.06,35.55,29.47,30.04,57.63,,2022,aartiindustries
38,Public Share Holding,,,,,,,2022,aartiindustries
39,No Of Shares (Crores),--,--,--,--,--,,2022,aartiindustries
40,Share Holding (%),--,--,--,--,--,,2022,aartiindustries
41,Promoters and Promoter Group Shareholding,,,,,,,2022,aartiindustries
42,a) Pledged/Encumbered,,,,,,,2022,aartiindustries
43,- Number of shares (Crores),--,--,--,--,--,,2022,aartiindustries
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2022,aartiindustries
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2022,aartiindustries
46,b) Non-encumbered,,,,,,,2022,aartiindustries
47,- Number of shares (Crores).,--,--,--,--,--,,2022,aartiindustries
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2022,aartiindustries
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2022,aartiindustries
0,Yearly Results of Aarti Industries (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2023,aartiindustries
1,Net Sales/Income from operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2023,aartiindustries
2,Other Operating Income,--,--,--,--,--,,2023,aartiindustries
3,Total Income From Operations,6565.00,6865.27,4316.71,3994.41,4857.59,,2023,aartiindustries
4,EXPENDITURE,,,,,,,2023,aartiindustries
5,Consumption of Raw Materials,3465.00,3266.89,1922.84,1765.21,2813.23,,2023,aartiindustries
6,Purchase of Traded Goods,290.00,210.88,185.79,218.20,143.13,,2023,aartiindustries
7,Increase/Decrease in Stocks,46.00,-229.54,-65.41,-16.09,-63.38,,2023,aartiindustries
8,Power & Fuel,--,--,--,--,--,,2023,aartiindustries
9,Employees Cost,383.00,433.56,358.28,292.34,238.13,,2023,aartiindustries
10,Depreciation,310.00,281.41,218.31,172.64,159.63,,2023,aartiindustries
11,Excise Duty,--,--,--,--,--,,2023,aartiindustries
12,Admin. And Selling Expenses,--,--,--,--,--,,2023,aartiindustries
13,R & D Expenses,--,--,--,--,--,,2023,aartiindustries
14,Provisions And Contingencies,--,--,--,--,--,,2023,aartiindustries
15,Exp. Capitalised,--,--,--,--,--,,2023,aartiindustries
16,Other Expenses,1292.00,1292.79,980.69,805.21,812.69,,2023,aartiindustries
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",779.00,1609.28,716.21,756.90,754.16,,2023,aartiindustries
18,Other Income,--,3.20,1.95,10.51,4.55,,2023,aartiindustries
19,"P/L Before Int., Excpt. Items & Tax",779.00,1612.48,718.16,767.41,758.71,,2023,aartiindustries
20,Interest,166.00,112.88,86.16,121.55,180.96,,2023,aartiindustries
21,P/L Before Exceptional Items & Tax,613.00,1499.60,632.00,645.86,577.75,,2023,aartiindustries
22,Exceptional Items,--,--,--,--,--,,2023,aartiindustries
23,P/L Before Tax,613.00,1499.60,632.00,645.86,577.75,,2023,aartiindustries
24,Tax,67.00,210.75,118.50,122.50,108.45,,2023,aartiindustries
25,P/L After Tax from Ordinary Activities,546.00,1288.85,513.50,523.36,469.30,,2023,aartiindustries
26,Prior Year Adjustments,--,--,--,--,--,,2023,aartiindustries
27,Extra Ordinary Items,--,--,--,--,--,,2023,aartiindustries
28,Net Profit/(Loss) For the Period,546.00,1288.85,513.50,523.36,469.30,,2023,aartiindustries
29,Equity Share Capital,181.00,181.25,87.12,87.12,43.33,,2023,aartiindustries
30,Reserves Excluding Revaluation Reserves,4739.70,5604.17,3324.62,2814.69,2517.08,,2023,aartiindustries
31,Equity Dividend Rate (%),50.00,70.00,60.00,70.00,220.00,,2023,aartiindustries
32,EPS Before Extra Ordinary,,,,,,,2023,aartiindustries
33,Basic EPS,15.06,35.55,29.47,30.04,57.63,,2023,aartiindustries
34,Diluted EPS,15.06,35.55,29.47,30.04,57.63,,2023,aartiindustries
35,EPS After Extra Ordinary,,,,,,,2023,aartiindustries
36,Basic EPS.,15.06,35.55,29.47,30.04,57.63,,2023,aartiindustries
37,Diluted EPS.,15.06,35.55,29.47,30.04,57.63,,2023,aartiindustries
38,Public Share Holding,,,,,,,2023,aartiindustries
39,No Of Shares (Crores),--,--,--,--,--,,2023,aartiindustries
40,Share Holding (%),--,--,--,--,--,,2023,aartiindustries
41,Promoters and Promoter Group Shareholding,,,,,,,2023,aartiindustries
42,a) Pledged/Encumbered,,,,,,,2023,aartiindustries
43,- Number of shares (Crores),--,--,--,--,--,,2023,aartiindustries
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2023,aartiindustries
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2023,aartiindustries
46,b) Non-encumbered,,,,,,,2023,aartiindustries
47,- Number of shares (Crores).,--,--,--,--,--,,2023,aartiindustries
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2023,aartiindustries
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2023,aartiindustries
0,Yearly Results of Balrampur Chini Mills (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2018,balrampurchinimills
1,Net Sales/Income from operations,4665.86,4846.03,4811.66,4741.29,4285.78,,2018,balrampurchinimills
2,Other Operating Income,--,--,--,--,--,,2018,balrampurchinimills
3,Total Income From Operations,4665.86,4846.03,4811.66,4741.29,4285.78,,2018,balrampurchinimills
4,EXPENDITURE,,,,,,,2018,balrampurchinimills
5,Consumption of Raw Materials,3419.40,3261.73,3511.86,3464.16,3595.41,,2018,balrampurchinimills
6,Purchase of Traded Goods,--,--,--,--,--,,2018,balrampurchinimills
